ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,Title,Guidance,EBA_P3_Map?,SASB_Map?,Description,TCFD_Map?,Full_Partial_Match,Delta,Potential_Proxy,Depends_on_Industry,Calculation_Required
d4a9e138-25a2-4537-a60a-d0beefa2d398,Transition,,,cc467f97-4152-4865-a183-41a6b31c06bc,1e85d99c-26d9-464f-9fba-058d5681fd4b,,,,,,,,,,,,,Yes,0,No,No,No
1648f610-b592-42a3-81b4-930829e843e7,Attribute,3482aa6b-6858-407b-bbeb-a961a45bbc8b,S2.5e,,1e85d99c-26d9-464f-9fba-058d5681fd4b,,,,,,Qualitative,,,Yes,No,"How responsible body and its committees consider climate-related risks and opportunities when overseeing entity's strategy, decisions on major transactions and risk management policies",Yes,,,,,
cdcf7f2a-099a-4d4e-8615-1efc4253acfc,Transition,,,1648f610-b592-42a3-81b4-930829e843e7,1e85d99c-26d9-464f-9fba-058d5681fd4b,,,,,,,,,,,,,Yes,0,No,No,No
fb878c4d-4f81-4775-a347-cd7e6ed6ce3c,Attribute,3482aa6b-6858-407b-bbeb-a961a45bbc8b,S2.5f,,1e85d99c-26d9-464f-9fba-058d5681fd4b,,,,,,Qualitative,,,Part,No,How responsbile body and its committees oversee setting climate-related targets and monitor progress,Yes,,,,,
dc36465a-4253-49be-8b85-7ef29920d343,Transition,,,fb878c4d-4f81-4775-a347-cd7e6ed6ce3c,1e85d99c-26d9-464f-9fba-058d5681fd4b,,,,,,,,,,,,,Yes,0,No,No,No
662edc21-02d4-4627-b4fa-8703d5a53567,Attribute,3482aa6b-6858-407b-bbeb-a961a45bbc8b,S2.5g,,5af49c2c-3ff5-4628-be10-4360013c40b7,,,,,,Qualitative,,,Part,No,managements role in assessing and managing climate-related risks and opportunities,Part,,,,,
a1d53b5b-0718-48b3-8da6-c42e05f6cb81,Transition,,,662edc21-02d4-4627-b4fa-8703d5a53567,5af49c2c-3ff5-4628-be10-4360013c40b7,,,,,,,,,,,,,Part,Whether dedicated control/procedures applied to climate risk management,No,No,No
5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,Object,6fbedd19-228d-49c5-9f25-787e561d4945,Strategy,,,,,,,,,,,,,,,,,,,
62f09a8f-5d32-4aed-8cc1-536c72943e00,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.9a,,33f6c0ba-12b3-4415-80b2-3a6feed08ed0,,,,,,Qualitative,,,Yes,No,"a description of significant climate-related risks and opportunities and the time horizon over which each could reasonably be expected to affect its business model, strategy and cash flows, its access to finance and its cost of capital, over the short, medium or long term.",Yes,,,,,
0ea10ab4-dd2b-461e-8fda-12ac41ac2278,Transition,,,62f09a8f-5d32-4aed-8cc1-536c72943e00,33f6c0ba-12b3-4415-80b2-3a6feed08ed0,,,,,,,,,,,,,Yes,0,No,No,No
7925c970-9536-42e2-9ff4-7628c1ec5c49,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.9b,,33f6c0ba-12b3-4415-80b2-3a6feed08ed0,,,,,,Qualitative,,,Part,No,"how it defines short, medium and long term and how these definitions are linked to the entity’s strategic planning horizons and capital allocation plans.",Yes,,,,,
eb39a05c-d171-416a-904b-e208ad8e014c,Transition,,,7925c970-9536-42e2-9ff4-7628c1ec5c49,33f6c0ba-12b3-4415-80b2-3a6feed08ed0,,,,,,,,,,,,,Yes,0,No,No,No
bedade3d-c52c-483f-8966-311978556e8f,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.9c,,33f6c0ba-12b3-4415-80b2-3a6feed08ed0,,,,,,Qualitative,,,No,No,"whether the risks identified are physical risks or transition risks. For example, acute physical risks could include the increased severity of extreme weather events such as cyclones and floods, and examples of chronic physical risks include rising sea levels or rising mean temperatures. Transition risks could include regulatory, technological, market, legal or reputational risks.",Yes,,,,,
e552b259-935d-4efa-9e54-1c4ab2af6915,Transition,,,bedade3d-c52c-483f-8966-311978556e8f,33f6c0ba-12b3-4415-80b2-3a6feed08ed0,,,,,,,,,,,,,Yes,0,No,No,No
e91e98a4-678f-4bec-9409-eccb4401c376,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.12a,,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,Qualitative,,,Part,No,a description of the current and anticipated effects of significant climate-related risks and opportunities on its value chain,Yes,,,,,
fa3c1f97-e766-4010-a79e-47f272704db9,Transition,,,e91e98a4-678f-4bec-9409-eccb4401c376,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,,,,,,,,Yes,0,No,No,No
223984c2-936c-4f90-b13b-0e2a8a991ae7,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.12b,,33f6c0ba-12b3-4415-80b2-3a6feed08ed0,,,,,,Qualitative,,,No,No,"a description of where in its value chain significant climate-related risks and opportunities are concentrated (for example, geographical areas, facilities or types of assets, inputs, outputs or distribution channels).",Yes,,,,,
f5e3499f-f72a-471f-b234-a559fce50706,Transition,,,223984c2-936c-4f90-b13b-0e2a8a991ae7,33f6c0ba-12b3-4415-80b2-3a6feed08ed0,,,,,,,,,,,,,Yes,0,No,No,No
ad4294ca-59a1-42c7-8ca8-aead9a5226c4,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.13a,,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,Qualitative,,,Part,No,how it is responding to significant climate-related risks and opportunities including how it plans to achieve any climate-related targets it has set.,Part,,,,,
eab6464a-607a-42e3-bdcc-857e764c38ec,Transition,,,ad4294ca-59a1-42c7-8ca8-aead9a5226c4,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,,,,,,,,Part,Details of specific direct/indirect response,No,No,No
acd8f34e-fadb-4b68-a542-c8957bff571d,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.13b,,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,Qualitative,,,Part,No,information regarding climate-related targets for these plans,Part,,,,,
9387bd05-08a5-4a5f-9779-0a0fb16be258,Transition,,,acd8f34e-fadb-4b68-a542-c8957bff571d,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,,,,,,,,Part,How plans will be resourced; disclosure of emission reduction targets and use of carbon offsets.,No,No,No
c3d91609-bc19-4e05-bea6-bebe5f3e362f,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.13c,,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,Qualitative,,,Yes,No,quantitative and qualitative information about the progress of plans disclosed in prior reporting periods,Yes,,,,,
a773367e-9ccd-4130-b524-3cfb35afc3a9,Transition,,,c3d91609-bc19-4e05-bea6-bebe5f3e362f,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,,,,,,,,Yes,0,No,No,No
17a95b06-4489-4df6-8b6f-84ae00a138e2,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.14a,,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,Quantitative,,,No,No,"how significant climate-related risks and opportunities have affected its most recently reported financial position, financial performance and cash flows",Yes,,,,,
e4e4a6b2-1209-4fe8-acb9-065a6782e2ec,Transition,,,17a95b06-4489-4df6-8b6f-84ae00a138e2,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,,,,,,,,Yes,0,No,No,No
ff89eba5-cdcb-4d04-a8fe-638c94fd6a81,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.14b,,36058f69-8afa-4f8e-9e23-fc02cd6805e9,,,,,,Qualitative,,,Yes,No,information about the climate-related risks and opportunities identified in paragraph 14(a) for which there is a significant risk that there will be a material adjustment to the carrying amounts of assets and liabilities reported in the financial statements within the next financial year,Yes,,,,,
376516f1-3f4f-4458-afcf-01d248824e9f,Transition,,,ff89eba5-cdcb-4d04-a8fe-638c94fd6a81,36058f69-8afa-4f8e-9e23-fc02cd6805e9,,,,,,,,,,,,,Yes,0,No,No,No
38a9397e-77c5-4d5b-a650-f40c5382f7bf,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.14c,,36058f69-8afa-4f8e-9e23-fc02cd6805e9,,,,,,Qualitative,,,Part,No,"how it expects its financial position to change over time, given its strategy to address significant climate-related risks and opportunities",Part,,,,,
17ff7b69-0a2d-426e-a2ac-46b67d5f4b61,Transition,,,38a9397e-77c5-4d5b-a650-f40c5382f7bf,36058f69-8afa-4f8e-9e23-fc02cd6805e9,,,,,,,,,,,,,Part,Exp. change in investment plans and sources of funding,No,No,No
846d8b45-e7b0-4326-bc7a-2122d8628174,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.14d,,36058f69-8afa-4f8e-9e23-fc02cd6805e9,,,,,,Qualitative,,,No,No,"how it expects its financial performance to change over time, given its strategy to address significant climate-related risks and opportunities (for example, increased revenue from or costs of products and services aligned with a lower-carbon economy, consistent with the latest international agreement on climate change; physical damage to assets from climate events; and the costs of climate adaptation or mitigation)",Part,,,,,
404d2b12-c55b-47ac-8063-cfdc91c5714e,Transition,,,846d8b45-e7b0-4326-bc7a-2122d8628174,36058f69-8afa-4f8e-9e23-fc02cd6805e9,,,,,,,,,,,,,Part,Exp. change in performance (revenues and costs),No,No,No
42e770bd-25b6-4363-a491-1e9dd794f70c,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.14e,,,,,,,,Qualitative,,,No,No,"if the entity is unable to disclose quantitative information for paragraph 14(a)–(d), an explanation of why that is the case.",No,,,,,
23de1b5b-69c7-48c4-b46d-a8d01527931e,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.15a,,36058f69-8afa-4f8e-9e23-fc02cd6805e9,,,,,,Qualitative,,,No,No,the results of the analysis of climate resilience,Part,,,,,
54b5dc94-a9ae-47d9-a2db-cee8088f2b23,Transition,,,23de1b5b-69c7-48c4-b46d-a8d01527931e,36058f69-8afa-4f8e-9e23-fc02cd6805e9,,,,,,,,,,,,,Part,Areas of uncertainty; capacity to adjust/adapt,No,No,No
8f9ecdd1-6129-4058-8a98-89c525f41409,Attribute,5c97661b-2fbb-41cb-bef6-4e99ac8b3ad5,S2.15b,,"743e65b8-3187-4b93-99af-7c9989148a9c,36058f69-8afa-4f8e-9e23-fc02cd6805e9",,,,,,Qualitative,,,No,No,how the analysis has been conducted,Part,,,,,
11a599e6-4663-4322-a792-b4782e8424ea,Transition,,,8f9ecdd1-6129-4058-8a98-89c525f41409,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,,,,,,,,Part,Details of resilience analysis methodology,No,No,No
1c2b4459-7abe-47fc-a6f3-c47acae2fa72,Transition,,,8f9ecdd1-6129-4058-8a98-89c525f41409,36058f69-8afa-4f8e-9e23-fc02cd6805e9,,,,,,,,,,,,,Part,Details of resilience analysis methodology,No,No,No
b2ff0037-e56e-4135-81fe-3d48b4ddfe76,Object,6fbedd19-228d-49c5-9f25-787e561d4945,Risk Management,,,,,,,,,,,,,,,,,,,
2d176f2c-8f95-4964-a1f0-e303ebe74138,Attribute,b2ff0037-e56e-4135-81fe-3d48b4ddfe76,S2.17a,,13b6f3bf-579e-458d-89ee-dd3af6133e2c,,,,,,Qualitative,,,Yes,No,"the process, or processes, it uses to identify climate-related: (i) risks; and (ii) opportunities",Part,,,,,
67b60e6f-5901-402e-8cad-a4eb4109f359,Transition,,,2d176f2c-8f95-4964-a1f0-e303ebe74138,13b6f3bf-579e-458d-89ee-dd3af6133e2c,,,,,,,,,,,,,Part,Whether processes have changed since prior reporting period,No,No,No
5256ae76-3e60-4bb0-980e-77c2f35b4726,Attribute,b2ff0037-e56e-4135-81fe-3d48b4ddfe76,S2.17b,,13b6f3bf-579e-458d-89ee-dd3af6133e2c,,,,,,Qualitative,,,Part,No,"the process, or processes, it uses to identify climate-related risks for risk management purposes, including when applicable: (i) how it assesses the likelihood and effects associated with such risks (such as the qualitative factors, quantitative thresholds and other criteria used); (ii) how it prioritises climate-related risks relative to other types of risks, including its use of risk-assessment tools (for example, science-based risk-assessment tools); (iii) the input parameters it uses (for example, data sources, the scope of operations covered and the detail used in assumptions); and (iv) whether it has changed the processes used compared to the prior reporting period",Part,,,,,
8717466b-3f84-4547-8251-955f6cf81291,Transition,,,5256ae76-3e60-4bb0-980e-77c2f35b4726,13b6f3bf-579e-458d-89ee-dd3af6133e2c,,,,,,,,,,,,,Part,"Input parameters used to identify risks (for example, data sources)",No,No,No
4671bb12-aff9-4941-864e-10d03fa779b9,Attribute,b2ff0037-e56e-4135-81fe-3d48b4ddfe76,S2.17c,,,,,,,,Qualitative,,,No,No,"the process, or processes, it uses to identify, assess and prioritise climate-related opportunities",No,,,,,
3fecc6a2-0387-4b9b-bc81-47777cdc233a,Attribute,b2ff0037-e56e-4135-81fe-3d48b4ddfe76,S2.17d,,f44d4ab3-359c-44ed-adae-8449c3d80295,,,,,,Qualitative,,,Yes,No,"the process, or processes, it uses to monitor and manage the climate-related: (i) risks, including related policies; and (ii) opportunities, including related policies",Yes,,,,,
019cdae2-5102-4632-ab56-8d2fd848d72e,Transition,,,3fecc6a2-0387-4b9b-bc81-47777cdc233a,f44d4ab3-359c-44ed-adae-8449c3d80295,,,,,,,,,,,,,Yes,0,No,No,No
33899c1b-cb30-4402-b229-5adec58de813,Attribute,b2ff0037-e56e-4135-81fe-3d48b4ddfe76,S2.17e,,d9ddea06-96b2-4efb-b2d5-899230c5ee10,,,,,,Qualitative,,,Yes,No,"the extent to which and how the climate-related risk identification, assessment and management process, or processes, are integrated into the entity’s overall risk management process",Yes,,,,,
e3b97d41-04c9-4086-9b6a-ff1d225a1351,Transition,,,33899c1b-cb30-4402-b229-5adec58de813,d9ddea06-96b2-4efb-b2d5-899230c5ee10,,,,,,,,,,,,,Yes,0,No,No,No
0a95c6c7-d147-44d3-a2d3-38dd373e181c,Attribute,b2ff0037-e56e-4135-81fe-3d48b4ddfe76,S2.17f,,,,,,,,Qualitative,,,No,No,"the extent to which and how the climate-related opportunity identification, assessment and management process, or processes, are integrated into the entity’s overall management process.",No,,,,,
93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,Object,6fbedd19-228d-49c5-9f25-787e561d4945,Metrics and Targets,,,,,,,,,,,,,,,,,,,
38eba988-bb17-43f1-8cf6-32f8aea632b3,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.21a(i),,"f7f8de29-2fbf-45a6-b2ef-873ffaec806f,60192097-e102-4a52-9ea4-fc36fdee110a",,,,,,Quantitative,,,Part,No,"its absolute gross greenhouse gas emissions generated during the reporting period, measured in accordance with the Greenhouse Gas Protocol Corporate Standard, expressed as metric tonnes of CO2 equivalent, classified as: (1) Scope 1 emissions; (2) Scope 2 emissions; (3) Scope 3 emissions",Yes,,,,,
61247f3d-b30c-4d0e-8030-c69118e60899,Transition,,,38eba988-bb17-43f1-8cf6-32f8aea632b3,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,0,No,No,No
756248c0-4ee3-446f-8d0c-75e95bfacbe9,Transition,,,38eba988-bb17-43f1-8cf6-32f8aea632b3,60192097-e102-4a52-9ea4-fc36fdee110a,,,,,,,,,,,,,Yes,0,No,No,No
dbbe2288-0ac4-44d9-ba85-34fdaa31042f,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.21a(ii),,"f7f8de29-2fbf-45a6-b2ef-873ffaec806f,60192097-e102-4a52-9ea4-fc36fdee110a",,,,,,Quantitative,,,No,No,"its greenhouse gas emissions intensity for each scope in paragraph 21(a)(i)(1)–(3), expressed as metric tonnes of CO2 equivalent per unit of physical or economic output",Yes,,,,,
33b404ad-cd0f-44ce-97dd-54d902cf083a,Transition,,,dbbe2288-0ac4-44d9-ba85-34fdaa31042f,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,0,No,No,No
78eb0080-267f-4f6d-bbfe-1f210b9e3c14,Transition,,,dbbe2288-0ac4-44d9-ba85-34fdaa31042f,60192097-e102-4a52-9ea4-fc36fdee110a,,,,,,,,,,,,,Yes,0,No,No,No
b1806969-149f-455c-8144-94204ae8bea0,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.21a(iii),,,,,,,,Quantitative,,,No,No,"for Scope 1 and Scope 2 emissions disclosed in accordance with paragraph 21(a)(i)(1)–(2), the entity shall disclose emissions separately for: (1) the consolidated accounting group (the parent and its subsidiaries); (2) associates, joint ventures, unconsolidated subsidiaries or affiliates not included in paragraph 21(a)(iii)(1)",No,,,,,
e264f42d-977c-4b8d-b7fb-3585d98b1c1e,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.21a(vi),,"f7f8de29-2fbf-45a6-b2ef-873ffaec806f,60192097-e102-4a52-9ea4-fc36fdee110a",,,,,,Quantitative,,,Part,No,"for Scope 3 emissions disclosed in accordance with paragraph 21(a)(i)(3): (1) an entity shall include upstream and downstream emissions in its measure of Scope 3 emissions; (2) an entity shall disclose the categories included within its measure of Scope 3 emissions, to enable users of general purpose financial reporting to understand which Scope 3 emissions have been included in, or excluded from, those reported; (3) when the entity’s measure of Scope 3 emissions includes information provided by entities in its value chain, it shall explain the basis for that measurement",Yes,,,,,
5180a91f-777f-4c88-b53a-2388f3b5f6b2,Transition,,,e264f42d-977c-4b8d-b7fb-3585d98b1c1e,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,,,,Yes,"Disclosure is required, not optional",No,No,No
91e51e5b-b1e9-4c74-b316-b2ed640b8355,Transition,,,e264f42d-977c-4b8d-b7fb-3585d98b1c1e,60192097-e102-4a52-9ea4-fc36fdee110a,,,,,,,,,,,,,Yes,"Disclosure is required, not optional",No,No,No
a415403c-b8d2-4ba8-8593-07c0754c73cb,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.21b,,49235240-6476-4864-88a4-ea420ac89f65,,,,,,Quantitative,,,Part,No,transition risks—the amount and percentage of assets or business activities vulnerable to transition risks,Yes,,,,,
ca2b476e-10ca-4584-b998-85fdd7dd887c,Transition,,,a415403c-b8d2-4ba8-8593-07c0754c73cb,49235240-6476-4864-88a4-ea420ac89f65,,,,,,,,,,,,,Yes,0,No,No,No
0e6ffec4-f622-4c7a-870d-1bd7716058b8,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.21c,,2e2d7146-94ec-44f1-832f-83f10df3825a,,,,,,Quantitative,,,Yes,No,physical risks—the amount and percentage of assets or business activities vulnerable to physical risks,Yes,,,,,
07c1ed7a-eb2f-43fe-8c3a-adab307e46b5,Transition,,,0e6ffec4-f622-4c7a-870d-1bd7716058b8,2e2d7146-94ec-44f1-832f-83f10df3825a,,,,,,,,,,,,,Yes,0,No,No,No
48f6e1f3-4765-4e09-aad2-d20cfd7d11a6,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.21d,,13567538-4f8b-4059-9b0d-722dd4dff071,,,,,,Quantitative,,,Part,No,climate-related opportunities—the amount and percentage of assets or business activities aligned with climate-related opportunities,Yes,,,,,
8975ff05-15d6-4e60-8258-0ac88d7c4198,Transition,,,48f6e1f3-4765-4e09-aad2-d20cfd7d11a6,13567538-4f8b-4059-9b0d-722dd4dff071,,,,,,,,,,,,,Yes,0,No,No,No
c0b313f6-15fb-47b1-81e1-737da835df49,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.21e,,33ce1e8d-67c9-44d4-8d58-3abfecdf6605,,,,,,Quantitative,,,No,No,"capital deployment—the amount of capital expenditure, financing or investment deployed towards climate-related risks and opportunities",Yes,,,,,
bb09b311-1110-4766-b2bc-49b0c77951c5,Transition,,,c0b313f6-15fb-47b1-81e1-737da835df49,33ce1e8d-67c9-44d4-8d58-3abfecdf6605,,,,,,,,,,,,,Yes,0,No,No,No
885b90ef-d4c2-427a-8721-0a93e957950c,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.21f,,070e24dc-8b5d-4c3a-9f92-d96f1a3a4f25,,,,,,Quantitative,,,No,No,"internal carbon prices: (i) the price for each metric tonne of greenhouse gas emissions that the entity uses to assess the costs of its emissions; (ii) an explanation of how the entity is applying the carbon price in decision-making (for example, investment decisions, transfer pricing and scenario analysis)",Yes,,,,,
d3fb0903-2b71-4321-8865-983c6b75a2b0,Transition,,,885b90ef-d4c2-427a-8721-0a93e957950c,070e24dc-8b5d-4c3a-9f92-d96f1a3a4f25,,,,,,,,,,,,,Yes,0,No,No,No
146e020d-98c9-40bf-b2f7-86f26a2b0333,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.21g,,69678c1d-f8cf-4b1a-b6cd-740ccf113db2,,,,,,Qualitative,,,No,No,remuneration: (i) the percentage of executive management remuneration recognised in the current period that is linked to climate-related considerations; and (ii) a description of how climate-related considerations are factored into executive remuneration (also see paragraph 5(f)).,Yes,,,,,
dbf1fd2b-2884-43c9-83d5-d6943a8f7ca1,Transition,,,146e020d-98c9-40bf-b2f7-86f26a2b0333,69678c1d-f8cf-4b1a-b6cd-740ccf113db2,,,,,,,,,,,,,Yes,0,No,No,No
37c126d2-a597-4728-8d13-aca5b6f4d7c5,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.23,,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,Qualitative,,,Yes,No,An entity shall disclose its climate-related targets,Yes,,,,,
872868d0-5638-4d15-8995-d8c3dc721fe7,Transition,,,37c126d2-a597-4728-8d13-aca5b6f4d7c5,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,,,,,Yes,0,No,No,No
1d21b6da-9179-438b-b8f4-71ee8e76a209,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.23a,,7fa7efbb-766e-49ec-8e1b-5a732304c5b6,,,,,,Qualitative,,,Part,No,"For each climate-related target, metrics used to assess progress towards reaching the target and achieving its strategic goals",Yes,,,,,
9890be43-6a40-4f36-9719-b58464cf65f3,Transition,,,1d21b6da-9179-438b-b8f4-71ee8e76a209,7fa7efbb-766e-49ec-8e1b-5a732304c5b6,,,,,,,,,,,,,Yes,0,No,No,No
f21dc30e-43c6-4492-8971-c2ea233a4daf,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.23b,,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,Qualitative,,,Yes,No,"For each climate-related target, the specific target the entity has set for addressing climate-related risks and opportunities",Yes,,,,,
3502aa71-78c5-4689-9ba8-57c7c0d8ec7e,Transition,,,f21dc30e-43c6-4492-8971-c2ea233a4daf,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,,,,,Yes,0,No,No,No
774f1751-74a4-48fb-a011-73d408dddc28,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.23c,,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,Qualitative,,,Part,No,"For each climate-related target, whether this target is an absolute target or an intensity target",Yes,,,,,
412cff62-da2e-4571-aedb-043e081104a2,Transition,,,774f1751-74a4-48fb-a011-73d408dddc28,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,,,,,Yes,0,No,No,No
bd1191f2-4493-428b-b6df-16bfc9f42488,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.23d,,,,,,,,Qualitative,,,Part,No,"For each climate-related target, the objective of the target (for example, mitigation, adaptation or conformance with sector or science-based initiatives)",No,,,,,
c27fbbf8-0797-4fd7-b2ff-100cc556d2d1,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.23e,,,,,,,,Qualitative,,,Part,No,"For each climate-related target, how the target compares with those created in the latest international agreement on climate change and whether it has been validated by a third party",No,,,,,
48e3a545-4429-42d2-b0be-26177a945bb3,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.23f,,,,,,,,Qualitative,,,No,No,"For each climate-related target, whether the target was derived using a sectoral decarbonisation approach",No,,,,,
f84246e9-e142-4e4c-b710-b48ad95a5a6f,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.23g,,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,Qualitative,,,Part,No,"For each climate-related target, the period over which the target applies",Yes,,,,,
3f284e56-ad41-4477-a0e0-4964f415f27d,Transition,,,f84246e9-e142-4e4c-b710-b48ad95a5a6f,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,,,,,Yes,0,No,No,No
69f6febb-52d6-44b8-a4c6-00527df9765f,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.23h,,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,Qualitative,,,Part,No,"For each climate-related target, the base period from which progress is measured",Yes,,,,,
b042e405-5929-49aa-a23f-d1f497a02ecb,Transition,,,69f6febb-52d6-44b8-a4c6-00527df9765f,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,,,,,Yes,0,No,No,No
e573de93-9f33-493f-9cc8-c5416bda84b3,Attribute,93eb5c31-7d0a-44c4-b345-0b3e929e5e3b,S2.23i,,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,Qualitative,,,Part,No,"For each climate-related target, any milestones or interim targets",Yes,,,,,
9d6f745b-73da-48d7-a382-b7d4dab69896,Transition,,,e573de93-9f33-493f-9cc8-c5416bda84b3,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,,,,,Yes,0,No,No,No
ae10df11-bd9b-4a34-9081-d2d909c168fe,Layer,,ISSB - S2 Appendix B: Industry-based Disclosures,,,,,,,,,,,,,,,,,,,
150516d0-4eeb-424c-87c9-39053f01b4c6,Object,ae10df11-bd9b-4a34-9081-d2d909c168fe,B15 - Asset Management and Custody Activities,,,,,,,,,,,,,,,,,,,
8edef6fb-af21-4076-bf4a-67b56a7f13f9,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-410a.1,,,,,,,,Quantitative,,,No,Part,"Amount of assets under management, by asset class, that employ (1) integration by environmental, social and governane issues, (2) sustainability themed investing, and (3) screening",No,,,,,
fec5264f-3234-4d79-9199-2cfe4ef19fce,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-410a.2,,"a769271a-febb-48be-9d49-7ab631819550,7298b7ce-65dc-4018-b24b-ed544fe0bd78",,,,,,Qualitative,,,Part,Yes,"Description of approach to incorporation of environmental, social, and governance factors in investment and/or wealth management processes and strategies",Part,,,,,
823f6fe6-b7fa-46a8-b614-0ac2e71147d0,Transition,,,fec5264f-3234-4d79-9199-2cfe4ef19fce,a769271a-febb-48be-9d49-7ab631819550,,,,,,,,,,,,,Part,TCFD addresses climate-related factors only,No,No,No
85e5f224-7546-4764-b35f-91844372491b,Transition,,,fec5264f-3234-4d79-9199-2cfe4ef19fce,7298b7ce-65dc-4018-b24b-ed544fe0bd78,,,,,,,,,,,,,Part,TCFD addresses climate-related factors only,No,No,No
8a34f210-2ada-4dfb-af33-c2d12a46b66b,Attribute,150516d0-4eeb-424c-87c9-39053f01b4c6,FN-AC-410a.3,,04d63666-92c0-4ec4-91e1-adf9f287f3a8,,,,,,Qualitative,,,No,Yes,Description of proxy voting and investee engagement policies and procedures,Part,,,,,
f0bd7a56-3eb8-4cb0-9459-9617152ae883,Transition,,,8a34f210-2ada-4dfb-af33-c2d12a46b66b,04d63666-92c0-4ec4-91e1-adf9f287f3a8,,,,,,,,,,,,,Part,TCFD does not address proxy voting,No,No,No
