ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Type,Full Description,Principle Summary,Reference Principles,Mapping Rationale,Full BCBS Description,Principle Summary (Source: FDR)
3c316f84-61e8-4f11-926f-97960e0a194f,Attribute,74582aa7-25e1-445b-855e-2cfce2ac75c3,65,,,,,,,,Paragraph,The board should alert senior management when risk reports do not meet its requirements and do not provide the right level and type of information to set and monitor adherence to the bank’s risk tolerance/appetite. The board should indicate whether it is receiving the right balance of detail and quantitative versus qualitative information.,,,,,
b0003f88-224e-488d-9c47-587d0ba377a4,Attribute,74582aa7-25e1-445b-855e-2cfce2ac75c3,66,,,,,,,,Paragraph,Senior management is also a key recipient of risk reports and it is responsible for determining its own risk reporting requirements. Senior management should ensure that it is receiving relevant information that will allow it to fulfil its management mandate relative to the bank and the risks to which it is exposed.,,,,,
2d9ceb7d-b0c5-4948-9e58-183f7502ccf5,Attribute,74582aa7-25e1-445b-855e-2cfce2ac75c3,67,,,,,,,,Paragraph,A bank should develop an inventory and classification of risk data items which includes a reference to the concepts used to elaborate the reports.,,,,,
6aa073eb-398d-4aa3-855f-c29fc406c53b,Attribute,74582aa7-25e1-445b-855e-2cfce2ac75c3,68,,,,,,,,Paragraph,"Supervisors expect that reports will be clear and useful. Reports should reflect an appropriate balance between detailed data, qualitative discussion, explanation and recommended conclusions. Interpretation and explanations of the data, including observed trends, should be clear.",,,,,
154da906-c8dc-4a2f-9345-4e7c70b1539c,Attribute,74582aa7-25e1-445b-855e-2cfce2ac75c3,69,,,,,,,,Paragraph,"Supervisors expect that reports will be clear and useful. Reports should reflect an appropriate balance between detailed data, qualitative discussion, explanation and recommended conclusions. Interpretation and explanations of the data, including observed trends, should be clear.",,,,,
63850f29-50b8-41d1-9cd3-f85db3232234,Group,ff3ac093-5cca-4b81-94c7-146e1c0c813e,Principle 10,,,,,,,,Principle,"The board and senior management (or other recipients as appropriate) should set the frequency of risk management report production and distribution. Frequency requirements should reflect the needs of the recipients, the nature of the risk reported, and the speed, at which the risk can change, as well as the importance of reports in contributing to sound risk management and effective and efficient decision-making across the bank. The frequency of reports should be increased during times of stress/crisis.",Frequency,,,,
f460663e-53cc-4c3d-8570-067f5b7df5ae,Attribute,63850f29-50b8-41d1-9cd3-f85db3232234,70,,,,,,,,Paragraph,"The frequency of risk reports will vary according to the type of risk, purpose and recipients. A bank should assess periodically the purpose of each report and set requirements for how quickly the reports need to be produced in both normal and stress/crisis situations. A bank should routinely test its ability to produce accurate reports within established timeframes, particularly in stress/crisis situations.",,,,,
c46511b8-3af8-4779-98e6-2cc0f1bce6ce,Attribute,63850f29-50b8-41d1-9cd3-f85db3232234,71,,,,,,,,Paragraph,"Supervisors expect that in times of stress/crisis all relevant and critical credit, market and liquidity position/exposure reports are available within a very short period of time to react effectively to evolving risks. Some position/exposure information may be needed immediately (intraday) to allow for timely and effective reactions.",,,,,
a1159ba3-2105-4cfe-882d-918b1d5ffdd0,Group,ff3ac093-5cca-4b81-94c7-146e1c0c813e,Principle 11,,,,,,,,Principle,Distribution - Risk management reports should be distributed to the relevant parties while ensuring confidentiality is maintained.,Distribution,,,,
33618a71-38e9-47d4-89b6-9924cb9a8bb8,Attribute,a1159ba3-2105-4cfe-882d-918b1d5ffdd0,72,,,,,,,,Paragraph,Procedures should be in place to allow for rapid collection and analysis of risk data and timely dissemination of reports to all appropriate recipients. This should be balanced with the need to ensure confidentiality as appropriate.,,,,,
de24ffae-644b-4590-b2a6-55bf0a3f43c5,Attribute,a1159ba3-2105-4cfe-882d-918b1d5ffdd0,73,,,,,,,,Paragraph,Supervisors expect a bank to confirm periodically that the relevant recipients receive timely reports.,,,,,
acec668b-910a-44fd-ba3e-3b2d73779e4b,Object,e71bbb5c-5bca-4ba2-bda5-a05c182bfeca,"Supervisory review, tools and cooperation",,,,,,,,Section,"Supervisors will have an important role to play in monitoring and providing incentives for a bank’s implementation of, and ongoing compliance with the Principles. They should also review compliance with the Principles across banks to determine whether the Principles themselves are achieving their desired outcome and whether further enhancements are required.",,,,,
27bed17c-a45d-4f9e-a51f-c60f7984fc2f,Group,acec668b-910a-44fd-ba3e-3b2d73779e4b,Principle 12,,,,,,,,Principle,Supervisors should periodically review and evaluate a bank’s compliance with the eleven Principles above.,Review,,,,
d92fb6af-a290-47a3-b945-fcebe9894823,Attribute,27bed17c-a45d-4f9e-a51f-c60f7984fc2f,75,,,,,,,,Paragraph,"Supervisors should review a bank’s compliance with the Principles in the preceding sections. Reviews should be incorporated into the regular programme of supervisory reviews and may be supplemented by thematic reviews covering multiple banks with respect to a single or selected issue. Supervisors may test a bank’s compliance with the Principles through occasional requests for information to be provided on selected risk issues (for example, exposures to certain risk factors) within short deadlines, thereby testing the capacity of a bank to aggregate risk data rapidly and produce risk reports. Supervisors should have access to the appropriate reports to be able to perform this review.",,,,,
7b8fb1f6-2c1b-43cf-86c4-6df23da924ff,Attribute,27bed17c-a45d-4f9e-a51f-c60f7984fc2f,76,,f736d18c-b8a6-4b30-939e-ae9980808aa4,,,,,,Paragraph,"Supervisors should draw on reviews conducted by the internal or external auditors to inform their assessments of compliance with the Principles. Supervisors may require work to be carried out by a bank’s internal audit functions or by experts independent from the bank. Supervisors must have access to all appropriate documents such as internal validation and audit reports, and should be able to meet with and discuss risk data aggregation capabilities with the external auditors or independent experts from the bank, when appropriate.",,,,,
d51597e5-bb2a-47fd-bfcb-9ba2474207b3,Transition,,,7b8fb1f6-2c1b-43cf-86c4-6df23da924ff,f736d18c-b8a6-4b30-939e-ae9980808aa4,,,,,,,,,,"Both BCBS Climate Risk and BCBS 239 expect that supervisors will have access to internal reporting information from banks in order to assess risk data aggregation capabilities and climate-risk exposures, as well as to be able request further information where data gaps are identified.",,
3141567f-ae54-4df0-900a-d18643b30a24,Attribute,27bed17c-a45d-4f9e-a51f-c60f7984fc2f,77,,,,,,,,Paragraph,"Supervisors should test a bank’s capabilities to aggregate data and produce reports in both stress/crisis and steady-state environments, including sudden sharp increases in business volumes.",,,,,
653b66e7-1d19-4330-8fdc-0ad5f583dc9d,Group,acec668b-910a-44fd-ba3e-3b2d73779e4b,Principle 13,,,,,,,,Principle,"Supervisors should have and use the appropriate tools and resources to require effective and timely remedial action by a bank to address deficiencies in its risk data aggregation capabilities and risk reporting practices. Supervisors should have the ability to use a range of tools, including Pillar 2.",Remedial actions and supervisory measures,,,,
64a3b84b-db1b-4e4d-bf15-a2f698e172d5,Attribute,653b66e7-1d19-4330-8fdc-0ad5f583dc9d,78,,,,,,,,Paragraph,Supervisors should require effective and timely remedial action by a bank to address deficiencies in its risk data aggregation capabilities and risk reporting practices and internal controls.,,,,,
17e38d02-00df-4d37-9726-4b106ea9992b,Attribute,653b66e7-1d19-4330-8fdc-0ad5f583dc9d,79,,,,,,,,Paragraph,"Supervisors should have a range of tools at their disposal to address material deficiencies in a bank’s risk data aggregation and reporting capabilities. Such tools may include, but are not limited to, requiring a bank to take remedial action; increasing the intensity of supervision; requiring an independent review by a third party, such as external auditors; and the possible use of capital add-ons as both a risk mitigant and incentive under Pillar 2.",,,,,
8ccc3cf1-985a-41d6-b57c-ed85b2f6f0fa,Attribute,653b66e7-1d19-4330-8fdc-0ad5f583dc9d,80,,,,,,,,Paragraph,Supervisors should be able to set limits on a bank’s risks or the growth in their activities where deficiencies in risk data aggregation and reporting are assessed as causing significant weaknesses in risk management capabilities.,,,,,
9fc1e31b-a2b1-4499-a6a0-7a48dd279380,Attribute,653b66e7-1d19-4330-8fdc-0ad5f583dc9d,81,,,,,,,,Paragraph,"For new business initiatives, supervisors may require that banks’ implementation plans ensure that robust risk data aggregation is possible before allowing a new business venture or acquisition to proceed.",,,,,
3a120790-157b-4b5c-9ad8-64619fecea19,Attribute,653b66e7-1d19-4330-8fdc-0ad5f583dc9d,82,,,,,,,,Paragraph,"When a supervisor requires a bank to take remedial action, the supervisor should set a timetable for completion of the action. Supervisors should have escalation procedures in place to require more stringent or accelerated remedial action in the event that a bank does not adequately address the deficiencies identified, or in the case that supervisors deem further action is warranted.",,,,,
6d68eef6-ed46-4eb8-9d4f-34275d4eee56,Group,acec668b-910a-44fd-ba3e-3b2d73779e4b,Principle 14,,464e32bc-8915-4f53-b7f5-a5cd07ad82c6,,,,,,Principle,"Supervisors should cooperate with relevant supervisors in other jurisdictions regarding the supervision and review of the Principles, and the implementation of any remedial action if necessary.",Home/host cooperation,,,,
ac2c6471-9bfb-4991-b6d9-5a33bbf7884d,Transition,,,6d68eef6-ed46-4eb8-9d4f-34275d4eee56,464e32bc-8915-4f53-b7f5-a5cd07ad82c6,,,,,,,,,,Information sharing across home/host jurisdictions is important for enabling supervisors to assess adherence to the Principles of both BCBS 239 and BCBS Climate Risk.,,
5bba970d-2ac0-4805-99a6-690b81fb76b6,Attribute,6d68eef6-ed46-4eb8-9d4f-34275d4eee56,83,,,,,,,,Paragraph,"Effective cooperation and appropriate information sharing between the home and host supervisory authorities should contribute to the robustness of a bank’s risk management practices across a bank’s operations in multiple jurisdictions. Wherever possible, supervisors should avoid performing redundant and uncoordinated reviews related to risk data aggregation and risk reporting.",,,,,
86e050b4-7194-42d9-870d-f91d2935089f,Attribute,6d68eef6-ed46-4eb8-9d4f-34275d4eee56,84,,,,,,,,Paragraph,"Cooperation can take the form of sharing of information within the constraints of applicable laws, as well as discussion between supervisors on a bilateral or multilateral basis (eg through colleges of supervisors), including, but not limited to, regular meetings. Communication by conference call and email may be particularly useful in tracking required remedial actions. Cooperation through colleges should be in line with the Basel Committee’s Good practice principles on supervisory colleges.",,,,,
a2d146e6-5bcb-4c63-b508-61f5c301e822,Attribute,6d68eef6-ed46-4eb8-9d4f-34275d4eee56,85,,,,,,,,Paragraph,Supervisors should discuss their experiences regarding the quality of risk data aggregation capabilities and risk reporting practices in different parts of the group. This should include any impediments to risk data aggregation and risk reporting arising from cross-border issues and also whether risk data is distributed appropriately across the group. Such exchanges will enable supervisors to identify significant concerns at an early stage and to respond promptly and effectively.,,,,,
dbedf86e-4f32-479f-ae10-414c363bc578,Layer,,Principles for the management of climate-related financial risks,,,,,,,,Section,,,,,,
2643f1ec-48bb-4e2f-93d3-52321ed75a63,Object,dbedf86e-4f32-479f-ae10-414c363bc578,Corporate governance,,,,,,,,Sub-section,,,,,,
5ae25a9e-921a-44bf-a993-25f122b8c560,Group,2643f1ec-48bb-4e2f-93d3-52321ed75a63,Principle 1,,,,,,,,Principle,,,"BCP 14, SRP 30, Corporate governance principles for banks",,Banks should develop and implement a sound process for understanding and assessing the potential impacts of climate-related risk drivers on their businesses and on the environments in which they operate. Banks should consider material climate-related financial risks that could materialise over various time horizons and incorporate these risks into their overall business strategies and risk management frameworks.,Policy for Integration into Processes
eec18f12-0cd8-4e37-923f-4a3de87a0a51,Attribute,5ae25a9e-921a-44bf-a993-25f122b8c560,12,,,,,,,,Paragraph,,,,,"Banks should take material physical and transition risk drivers into consideration when developing and implementing their business strategies. This includes understanding and evaluating how these risks could impact the resilience of a bank’s business model over the short, medium and longer terms and considering how these drivers may affect a bank’s ability to achieve its business objectives. This also includes understanding and assessing a bank’s exposure to structural changes in the economy, financial system and competitive landscape in which the bank operates as a result of climate-related risk drivers. The board and senior management should be involved in relevant stages of the process, and the approach established by the board should be clearly communicated to the bank’s managers and employees.",
f8c45767-13d4-43bc-98c6-1f11fd16588d,Attribute,5ae25a9e-921a-44bf-a993-25f122b8c560,13,,,,,,,,Paragraph,,,,,"The board and senior management should consider whether the incorporation of material climate-related financial risks into the bank’s overall business strategy and risk management frameworks may warrant changes to its compensation policies, taking into account that these should be in line with the business and risk strategy, objectives, values and long-term interests of the bank.",
8ccf4b16-d3a9-445d-af41-862c61493ed5,Attribute,5ae25a9e-921a-44bf-a993-25f122b8c560,14,,,,,,,,Paragraph,,,,,"Banks’ risk management frameworks should be consistent with their stated goals and objectives. Hence, the board and senior management should ensure that their internal strategies and risk appetite statements are consistent with any publicly communicated climate-related strategies and commitments.",
12571d84-311c-4f25-9038-3339e9e1ada8,Group,2643f1ec-48bb-4e2f-93d3-52321ed75a63,Principle 2,,,,,,,,Principle,,,"Reference principles: BCP 14, SRP 30, Corporate governance principles for banks",,"The board and senior management should clearly assign climate-related responsibilities to members and/or committees and exercise effective oversight of climate-related financial risks. Further, the board and senior management should identify responsibilities for climate-related risk management throughout the organisational structure.",Policy for Clear Ownership of Responsibilities
554dda17-5abb-4ff6-9bdd-75296eb2e42c,Attribute,12571d84-311c-4f25-9038-3339e9e1ada8,15,,,,,,,,Paragraph,,,,,Responsibilities for managing climate-related financial risks should be clearly assigned to board members and/or committees to ensure material climate-related financial risks are appropriately considered as part of the bank’s business strategy and risk management framework.,
20cd9ec3-5167-468d-97aa-5f521e27b53c,Attribute,12571d84-311c-4f25-9038-3339e9e1ada8,16,,,,,,,,Paragraph,,,,,"Banks should ensure that the board and senior management have an adequate understanding of climate-related financial risks and that senior management is equipped with the appropriate skills and experience to manage these risks. Where necessary, banks should build capacity and train the board and senior management on climate-related topics, such as through internal workshops or external collaboration with expert organisations.",
e30e6f5c-4ae5-4f60-96eb-38c44ae72906,Attribute,12571d84-311c-4f25-9038-3339e9e1ada8,17,,,,,,,,Paragraph,,,,,"Banks should clearly define and explicitly assign roles and responsibilities associated with identifying and managing climate-related financial risks throughout the bank’s organisational structure and ensure relevant functions and business units have adequate resources and expertise to effectively fulfil responsibilities regarding climate-related financial risk management. Where dedicated climate units are set up, their responsibilities and interaction with existing governance structures should be clearly defined.",
e1b0a293-b8be-40b6-952c-8c986e42a0f0,Group,2643f1ec-48bb-4e2f-93d3-52321ed75a63,Principle 3,,,,,,,,Principle,,,"BCP 14, SRP 30, Corporate governance principles for banks",,"Banks should adopt appropriate policies, procedures and controls that are implemented across the entire organisation to ensure effective management of climate-related financial risks.","Suite of Policies, Procedures & Controls"
8abaed8e-d661-4f46-9725-104645281cd9,Attribute,e1b0a293-b8be-40b6-952c-8c986e42a0f0,18,,,,,,,,Paragraph,,,,,"Management of material climate-related financial risks should be embedded in policies, processes and controls across all relevant functions and business units, including, for example, in client onboarding and transaction assessment.",
bfce4b32-2a6a-431e-af11-10a4fc3eb85f,Object,dbedf86e-4f32-479f-ae10-414c363bc578,Internal control framework,,,,,,,,Sub-section,,,,,,
0069328a-d6be-416b-bd98-cda7166fe4ee,Group,bfce4b32-2a6a-431e-af11-10a4fc3eb85f,Principle 4,,,,,,,,Principle,,,"BCP 26, SRP 20, SRP 30, Corporate governance principles for banks",,"Banks should incorporate climate-related financial risks into their internal control frameworks across the three lines of defence to ensure sound, comprehensive and effective identification, measurement and mitigation of material climate-related financial risks.",Incorporation into 3 Lines of Defence
7d00f259-5275-4517-b7e4-134da6c46ad3,Attribute,0069328a-d6be-416b-bd98-cda7166fe4ee,19,,,,,,,,Paragraph,,,,,The internal control framework should include a clear definition and assignment of climate-related responsibilities and reporting lines across the three lines of defence.,
78d92e09-b7ad-4d52-9ff7-5e96d9161f9b,Attribute,0069328a-d6be-416b-bd98-cda7166fe4ee,20,,,,,,,,Paragraph,,,,,"In the first line of defence, climate-related risk assessments may be undertaken during the client onboarding, credit application and credit review processes, and in ongoing monitoring and engagement with clients as well as in new product or business approval processes. Staff in the first line of defence should have adequate awareness and understanding to identify potential climate-related financial risks.",
f0dcb659-3f71-47c0-9ab2-b8f20fd9f824,Attribute,0069328a-d6be-416b-bd98-cda7166fe4ee,21,,,,,,,,Paragraph,,,,,"The second line of defence, the risk function, should be responsible for undertaking climaterelated risk assessment and monitoring independently from the first line of defence. This includes challenging the initial assessment conducted by the first line of defence, while the compliance function should ensure adherence to applicable rules and regulations.",
bda7b246-31cf-4c7e-84da-c4828421348e,Attribute,0069328a-d6be-416b-bd98-cda7166fe4ee,22,,,,,,,,Paragraph,,,,,"The third line of defence, the internal audit function, should provide an independent review and objective assurance of the quality and effectiveness of the overall internal control framework and systems, the first and second lines of defence and the risk governance framework in the light of changes in methodology, business and risk profile, as well as in the quality of underlying data.",
6560c397-7c87-4936-a060-a2a992bf2e23,Object,dbedf86e-4f32-479f-ae10-414c363bc578,Capital and liquidity adequacy,,,,,,,,Sub-section,,,,,,
6ecf46b3-c8b8-4282-bc37-e941692db887,Group,6560c397-7c87-4936-a060-a2a992bf2e23,Principle 5,9fc87a31-dbba-46b6-8a67-c925cfce6225,,,,,,,Principle,,,"BCP 15, BCP 24, SRP 20, SRP 30",,"Banks should identify and quantify climate-related financial risks and incorporate those assessed as material over relevant time horizons into their internal capital and liquidity adequacy assessment processes, including their stress testing programmes where appropriate.",Material Capital and Liquidity Risks
fb42bf6c-60f3-4e08-a03d-5901b89b263d,Attribute,6ecf46b3-c8b8-4282-bc37-e941692db887,23,,,,,,,,Paragraph,,,,,Banks should develop processes to evaluate the solvency impact of climate-related financial risks that may materialise within their capital planning horizons. Banks should include climate-related financial risks assessed as material over relevant time horizons that may negatively affect their capital position (ie through their impact on traditional risk categories) in their internal capital adequacy assessment process.,
ebd3611b-51c0-41d8-b78f-dc3356e7e372,Attribute,6ecf46b3-c8b8-4282-bc37-e941692db887,24,,,,,,,,Paragraph,,,,,"Banks should assess whether climate-related financial risks could cause net cash outflows or depletion of liquidity buffers, assuming both business-as-usual and stressed conditions (considering severe yet plausible scenarios). Banks should include climate-related financial risks assessed as material over relevant time horizons that may impair their liquidity position in their internal liquidity adequacy assessment process.",
e4729207-b08d-4710-81c2-54942d266712,Attribute,6ecf46b3-c8b8-4282-bc37-e941692db887,25,,,,,,,,Paragraph,,,,,"Incorporating climate-related financial risks assessed as material over relevant time horizons into banks’ internal capital and liquidity adequacy assessment processes includes, where appropriate, incorporating physical and transition risks that are relevant to a bank’s business model, exposure profile and business strategy, and are assessed as material over relevant time horizons, into their stress testing programmes in order to evaluate the bank’s financial position under severe but plausible scenarios.",
6f7e6df9-4db0-4328-b280-a130e836ddb0,Attribute,6ecf46b3-c8b8-4282-bc37-e941692db887,26,,,,,,,,Paragraph,,,,,"It is recognised that climate-related financial risks will probably be incorporated into banks’ internal capital and liquidity adequacy assessments iteratively and progressively, as the methodologies and data used to analyse these risks continue to mature over time and analytical gaps are addressed. To this end, banks should start building risk analysis capabilities by identifying relevant climate-related risk drivers that may materially impair their financial condition, developing key risk indicators and metrics to quantify exposures to these risks, and assessing the links between climate-related financial risks and traditional financial risk types such as credit and liquidity risks.",
c8dcc813-5088-444d-ab7e-e99a8b83551d,Object,dbedf86e-4f32-479f-ae10-414c363bc578,Risk management process,,,,,,,,Sub-section,,,,,,
e1a2075d-b88c-4a79-a7a5-1c104bc0b596,Group,c8dcc813-5088-444d-ab7e-e99a8b83551d,Principle 6,aad99584-cd1b-4af4-aac4-d8771c154376,,,,,,,Principle,,,,,"Banks should identify, monitor and manage all climate-related financial risks that could materially impair their financial condition, including their capital resources and liquidity positions. Banks should ensure that their risk appetite and risk management frameworks consider all material climate-related financial risks to which they are exposed and establish a reliable approach to identifying, measuring, monitoring and managing those risks.",Comprehensive Coverage of Risks
6b54b071-8273-45ae-be5e-1262c5a471b6,Attribute,e1a2075d-b88c-4a79-a7a5-1c104bc0b596,27,,,,,,,,Paragraph,,,,,"The board and senior management should ensure that climate-related financial risks, where material, are clearly defined and addressed in the bank’s risk appetite framework.",
a4896303-670d-4c97-b4fa-671ceba83058,Attribute,e1a2075d-b88c-4a79-a7a5-1c104bc0b596,28,,,,,,,,Paragraph,,,,,"Banks should regularly carry out a comprehensive assessment of climate-related financial risks and set clear definitions and thresholds for materiality, bearing in mind that a bank’s risk management framework should enable it to recognise all material risks with an integrated firm-wide perspective on risk. These risks may include those posed by concentrations, in particular those related to industry, economic sectors and geographic regions. As with other material risks, banks should develop appropriate key risk indicators for effective management of material climate-related financial risks that align with their regular monitoring and escalation arrangements.",
c7de8891-000d-46a8-9273-3359d42b8440,Attribute,e1a2075d-b88c-4a79-a7a5-1c104bc0b596,29,,,,,,,,Paragraph,,,,,"Where appropriate, banks should consider risk mitigation measures such as, but not limited to, establishing internal limits for the various types of material climate-related financial risks to which they are exposed, eg in their credit, market, liquidity and operational risk profiles.",
793614d5-5e9b-40e0-b2b6-a4c800845f60,Attribute,e1a2075d-b88c-4a79-a7a5-1c104bc0b596,30,,,,,,,,Paragraph,,,,,"Given the evolving nature of climate-related risks, additional channels for transmitting these risks to traditional financial risk categories may yet be undiscovered. As such, banks should monitor future developments and seek to understand and, where possible, manage the impacts of climate-related risk drivers on other material risks should additional transmission channels be identified.",
6c0097ba-29ac-4745-ab6c-f65ad79987b5,Object,dbedf86e-4f32-479f-ae10-414c363bc578,Management monitoring and reporting,,,,,,,,Sub-section,,,,,,
25aa6f97-c23d-42b6-80b1-48f313a4a866,Group,6c0097ba-29ac-4745-ab6c-f65ad79987b5,Principle 7,dac5d1b8-8192-4456-b7dd-c0c2fc396cda,,,,,,,Principle,,,"BCP 15, SRP 30, Principles for effective risk data aggregation and risk reporting",,Risk data aggregation capabilities and internal risk reporting practices should account for climate-related financial risks. Banks should seek to ensure that their internal reporting systems are capable of monitoring material climate-related financial risks and producing timely information to ensure effective board and senior management decision-making.,Apply Climate Risk to Risk Aggregation & Reporting
8b150c73-f267-49ec-bbc3-cd1ff91d0138,Attribute,25aa6f97-c23d-42b6-80b1-48f313a4a866,31,"17a1883c-fd14-4523-a114-6295c0cdce2d,f64cb051-904b-4499-9214-bb3f3cada88c",,,,,,,Paragraph,,,,,"A bank’s risk data aggregation capabilities should include climate-related financial risks to facilitate the identification and reporting of risk exposures, concentrations and emerging risks. Banks should have systems in place to collect and aggregate climate-related financial risk data across the banking group as part of their overall data governance and IT infrastructure. Banks should also put in place processes to ensure that the aggregated data is accurate and reliable. Banks may consider investing in data infrastructure and enhancing existing systems where appropriate to make it possible to identify, collect, cleanse and centralise the data necessary to assess material climate-related financial risks.",
f46f082a-d4b6-4df1-861a-c40c1896bedd,Attribute,25aa6f97-c23d-42b6-80b1-48f313a4a866,32,53f38348-408c-47bc-8e59-525d07f6003e,,,,,,,Paragraph,,,,,"Banks should consider actively engaging clients and counterparties and collecting additional data in order to develop a better understanding of their transition strategies and risk profiles. Where reliable or comparable climate-related data are not available, banks may consider using reasonable proxies and assumptions as alternatives in their internal reporting as an intermediate step.",
09f3ac35-f48e-4e97-bbca-f614205a26ab,Attribute,25aa6f97-c23d-42b6-80b1-48f313a4a866,33,85744115-6177-4874-b074-c67be376e506,,,,,,,Paragraph,,,,,"The reporting should be timely and updated regularly. Banks may consider an appropriate interval for updating internal risk reports, taking into account the evolving nature of climate-related financial risks.",
c4c2d074-a081-4671-8206-7a0576fbccea,Attribute,25aa6f97-c23d-42b6-80b1-48f313a4a866,34,c5ac9561-4e3f-4010-9116-ba4cb23cb980,,,,,,,Paragraph,,,,,"Banks should develop qualitative and/or quantitative metrics or indicators to assess, monitor, and report climate-related financial risks. Limitations that prevent full climate risk data assessment should be made explicit to stakeholders where relevant.",
a54ed4d0-22b6-4502-9694-0ca96cb28394,Object,dbedf86e-4f32-479f-ae10-414c363bc578,Comprehensive management of credit risk,,,,,,,,Sub-section,,,,,,
e6f65e69-1ce4-4f58-b41c-8dd4aabc2eb4,Group,a54ed4d0-22b6-4502-9694-0ca96cb28394,Principle 8,,,,,,,,Principle,,,"BCP 17, BCP 19, SRP 20, Principles for the management of credit risk",,Banks should understand the impact of climate-related risk drivers on their credit risk profiles and ensure that credit risk management systems and processes consider material climate-related financial risks.,Impact on Credit Risk
501f9d41-3b15-445d-abbe-32a845c7bb96,Attribute,e6f65e69-1ce4-4f58-b41c-8dd4aabc2eb4,35,,,,,,,,Paragraph,,,,,"Banks should have clearly articulated credit policies and processes to address material climate-related credit risks. This includes prudent policies and processes to identify, measure, evaluate, monitor, report and control or mitigate the impacts of material climate-related risk drivers on their credit risk exposures (including counterparty credit risk) on a timely basis. Banks should incorporate consideration of material climate-related financial risks into the entire credit life cycle, including client due diligence as part of the onboarding process and ongoing monitoring of clients’ risk profiles.",
949069b0-b8b7-4359-99c0-3c03d307fed4,Attribute,e6f65e69-1ce4-4f58-b41c-8dd4aabc2eb4,36,,,,,,,,Paragraph,,,,,"Banks should also identify, measure, evaluate, monitor, report and manage the concentrations within and between risk types associated with climate-related financial risks. For example, banks could use metrics or heatmaps to assess and monitor concentration of exposure to geographies and sectors with higher climate-related risk.",
0f61a8e8-2ff3-4d00-b208-556112d58ee5,Attribute,e6f65e69-1ce4-4f58-b41c-8dd4aabc2eb4,37,,,,,,,,Paragraph,,,,,"Banks should consider a range of risk mitigation options to control or minimise material climate-related credit risks. These options may include adjusting credit underwriting criteria, deploying targeted client engagement, or imposing loan limitations or restrictions such as shorter-tenor lending, lower loan-to-value limits or discounted asset valuations. Banks could also consider setting limits on or applying appropriate alternative risk mitigation techniques to their exposures to companies, economic sectors, geographical regions, or segments of products and services that do not align with their business strategy or risk appetite.",
f1a621be-31fa-4f8e-83dc-12c28eb979e2,Object,dbedf86e-4f32-479f-ae10-414c363bc578,"Comprehensive management of market, liquidity, operational and other risks",,,,,,,,Sub-section,,,,,,
62f464ba-9302-4652-9515-09fb120b3533,Group,f1a621be-31fa-4f8e-83dc-12c28eb979e2,Principle 9,,,,,,,,Principle,,,BCP 22,,Banks should understand the impact of climate-related risk drivers on their market risk positions and ensure that market risk management systems and processes consider material climate-related financial risks.,Impact on Market Risk
c6343ad1-8950-4ffb-999e-a2be39fe12e2,Attribute,62f464ba-9302-4652-9515-09fb120b3533,38,,,,,,,,Paragraph,,,,,"Banks should identify and understand how climate-related risk drivers could affect the value of the financial instruments in their portfolios, evaluate the potential risk of losses on and increased volatility of their portfolio, and establish effective processes to control or mitigate the associated impacts.",
f6f9fc8d-6f0a-4000-9437-7f33d1fdb521,Attribute,62f464ba-9302-4652-9515-09fb120b3533,39,,,,,,,,Paragraph,,,,,"Given the specific characteristics of market risk, analysis of a sudden shock scenario could serve as a useful tool for better understanding and assessing the relevance of climate-related financial risks to a bank’s trading book. Such a scenario could, for example, feature variation in liquidity across assets exposed to climate-related risk and assume variation in the speed at which exposures could reasonably be closed out.",
ba339e8a-5f26-4179-9e19-4880108ade18,Attribute,62f464ba-9302-4652-9515-09fb120b3533,40,,,,,,,,Paragraph,,,,,"In evaluating mark-to-market exposure to climate-related risks, banks may consider how the pricing and availability of hedges could change given different climate and transition pathways, including in the event of a disorderly transition.",
7f5a8482-2f8f-43cd-85f2-40acc1256027,Group,f1a621be-31fa-4f8e-83dc-12c28eb979e2,Principle 10,,,,,,,,Principle,,,"BCP 24, Principles for sound liquidity risk management and supervision",,Banks should understand the impact of climate-related risk drivers on their liquidity risk profiles and ensure that liquidity risk management systems and processes consider material climate-related financial risks.,Impact on Liquidity Risk
3f19b2ea-c0dc-4b05-9d8a-7bdba27bac66,Attribute,7f5a8482-2f8f-43cd-85f2-40acc1256027,41,,,,,,,,Paragraph,,,,,"Banks should assess the impacts of climate-related financial risks on net cash outflows (eg increased drawdowns of credit lines, accelerated deposit withdrawals) or the value of assets comprising their liquidity buffers. Where material and appropriate, banks should incorporate these impacts into their calibration of liquidity buffers and into their liquidity risk management frameworks.",
13cf2c6a-9334-485e-94cf-0a6359759d76,Group,f1a621be-31fa-4f8e-83dc-12c28eb979e2,Principle 11,,,,,,,,Principle,,,"BCP 25, Principles for the sound management of operational risk, Principles for operational resilience, SRP 20, SRP 30",,"Banks should understand the impact of climate-related risk drivers on their operational risk and ensure that risk management systems and processes consider material climate-related risks. Banks should also understand the impact of climate-related risk drivers on other risks and put in place adequate measures to account for these risks where material. This includes climate-related risk drivers that might lead to increasing strategic, reputational, and regulatory compliance risk, as well as liability costs associated with climate-sensitive investments and businesses.",Impact on Operational Risk
