ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,Title,Guidance,Comments,Connected to other Frameworks,Footnotes,KPI,Unit of Measure,Example,Rationale,Alignment with Other Reporting Frameworks,EU Policy Reference,Disclosure Requirement,Other ESRS,CSRD,TCFD,Other Regulation,Text,EBA Pillar 3,EU Taxonomy,SFDR,Key DR Tag
3827988a-5028-4f50-9cfb-30c9bc359b1b,Transition,,,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,14f3a0ec-a14d-4e10-91be-6a41a834b90a,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ef4c244-0626-4d3a-bbc7-c55cf5cd316d,Transition,,,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,0a9c5267-617a-409b-af84-57eb8dcc6585,,,,,,,,,,,,,,,,,,,,,,,,,,,
a75f7bad-ae5d-43bd-a463-ec5a3411e2db,Transition,,,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,d74ca03c-6a85-41cd-ac1c-a3aa556fe64c,,,,,,,,,,,,,,,,,,,,,,,,,,,
47dc7e32-f9e6-4be4-a11a-4b89335a9874,Attribute,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,Supplemental Guidance for Banks,,,,,,,,Quantitative,Supplemental Guidance for Banks,"Banks should disclose GHG emissions for their lending and other financial intermediary business activities where data and methodologies allow. These emissions should be calculated in line with the Global GHG Accounting and Reporting Standard for the Financial Industry developed by the Partnership for Carbon Accounting Financials (PCAF Standard) or a comparable methodology (See Table 2, p. 50).",,,,,,,,,,,,,,,,,,,
683cc4d8-254c-40dd-bd96-bae40c9cad1d,Attribute,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,Supplemental Guidance for Insurance Companies,,,,,,,,Qualitative,Supplemental Guidance for Insurance Companies,Insurance companies should disclose weighted average carbon intensity or GHG emissions associated with commercial property and specialty lines of business where data and methodologies allow.,,,,,,,,,,,,,,,,,,,
f76fbf91-dbd9-4107-a0e4-3751630cab9a,Attribute,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,Supplemental Guidance for Asset Owners,,,,,,,,Qualitative,Supplemental Guidance for Asset Owners,"Asset owners should disclose GHG emissions for assets they own and the weighted average carbon intensity (WACI) for each fund or investment strategy, where data and methodologies allow. These emissions should be calculated in line with the Global GHG Accounting and Reporting Standard for the Financial Industry developed by the Partnership for Carbon Accounting Financials (PCAF Standard) or a comparable methodology (See Table 2, p. 50). In addition to WACI, asset owners should consider providing other carbon footprinting metrics they believe are useful for decision-making. See Table 3 (p. 52) for additional common carbon footprinting and exposure metrics.",,,,,,,,,,,,,,,,,,,
e71f2268-1f61-4105-81b1-81e59b3b53f0,Attribute,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,Supplemental Guidance for Asset Managers,,,,,,,,Qualitative,Supplemental Guidance for Asset Managers,"Asset managers should disclose GHG emissions for their assets under management and the weighted average carbon intensity (WACI) for each product or investment strategy, where data and methodologies allow. These emissions should be calculated in line with the Global GHG Accounting and Reporting Standard for the Financial Industry developed by the Partnership for Carbon Accounting Financials (PCAF Standard) or a comparable methodology (See Table 2, p. 50). In addition to WACI, asset managers should consider providing other carbon footprinting metrics they believe are useful for decision-making. See Table 3 (p. 52) for additional carbon footprinting and exposure metrics.",,,,,,,,,,,,,,,,,,,
3efba958-3338-40e3-9b82-0abc27ae9258,Attribute,af4b9c05-2c87-48ca-a145-fe6ee4df4b10,Recommended Disclosure c),,"d46c8e5c-90d0-4cf5-bc38-0d1efc9ed81c,98e2e927-c855-4540-ba71-21aaf1c20c74",,,,,,Qualitative,Describe the targets used by the organization to manage climate-related risks and opportunities and performance against targets.,"Organizations should describe their key climate-related targets such as those related to GHG emissions, water usage, energy usage, etc., consistent with the cross-industry, climate-related metric categories in Table A2.1 (p. 79), where relevant, and in line with anticipated regulatory requirements or market constraints or other goals. Other goals may include efficiency or financial goals, financial loss tolerances, avoided GHG emissions through the entire product life cycle, or net revenue goals for products and services designed for a low-carbon economy. In describing their targets, organizations should consider including the following: ‒ whether the target is absolute or intensity based; ‒ time frames over which the target applies; ‒ base year from which progress is measured; and ‒ key performance indicators used to assess progress against targets. Organizations disclosing medium-term or long-term targets should also disclose associated interim targets in aggregate or by business line, where available. Where not apparent, organizations should provide a description of the methodologies used to calculate targets and measures.",,,,,,,,,,,,,,,,,,,
17899336-2ef7-413f-bdb8-ef9b89838bb6,Transition,,,3efba958-3338-40e3-9b82-0abc27ae9258,d46c8e5c-90d0-4cf5-bc38-0d1efc9ed81c,,,,,,,,,,,,,,,,,,,,,,,,,,,
03bd0722-4847-47ec-a600-3a77782ca150,Transition,,,3efba958-3338-40e3-9b82-0abc27ae9258,98e2e927-c855-4540-ba71-21aaf1c20c74,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2bed87b-cf65-476c-811c-1d6f5512b825,Group,af4b9c05-2c87-48ca-a145-fe6ee4df4b10,"Cross-Industry, Climate-Related Metric Categories",,"78393a15-103b-41ff-afe2-1f584837a5d9,14f3a0ec-a14d-4e10-91be-6a41a834b90a,1082147a-2896-4a2a-a3f6-96b5a5176038",,,,,,,,,,,,,,,,,,,,,,,,,,,
6968e45d-d0d7-48c0-90ed-8b533347fa22,Transition,,,d2bed87b-cf65-476c-811c-1d6f5512b825,78393a15-103b-41ff-afe2-1f584837a5d9,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ddad6d7-ad0f-4c1e-9472-67d69c7ca697,Transition,,,d2bed87b-cf65-476c-811c-1d6f5512b825,14f3a0ec-a14d-4e10-91be-6a41a834b90a,,,,,,,,,,,,,,,,,,,,,,,,,,,
d42c339b-9cb6-46e9-ab11-4006547fa672,Transition,,,d2bed87b-cf65-476c-811c-1d6f5512b825,1082147a-2896-4a2a-a3f6-96b5a5176038,,,,,,,,,,,,,,,,,,,,,,,,,,,
60192097-e102-4a52-9ea4-fc36fdee110a,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,GHG Emissions,,,,,,,,Quantitative,GHG Emissions,"Absolute Scope 1, Scope 2, and Scope 3; emissions intensity",,,,,,,,,,,,,,,,,,,
49235240-6476-4864-88a4-ea420ac89f65,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,Transition Risks,,,,,,,,Quantitative,Transition Risks,Amount and extent of assets or business activities vulnerable to transition risks,,,,,,,,,,,,,,,,,,,
2e2d7146-94ec-44f1-832f-83f10df3825a,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,Physical Risks,,,,,,,,Quantitative,Physical Risks,Amount and extent of assets or business activities vulnerable to physical risks,,,,,,,,,,,,,,,,,,,
13567538-4f8b-4059-9b0d-722dd4dff071,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,Climate-Related Opportunities,,,,,,,,Quantitative,Climate-Related Opportunities,"Proportion of revenue, assets, or other business activities aligned with climate-related opportunities",,,,,,,,,,,,,,,,,,,
33ce1e8d-67c9-44d4-8d58-3abfecdf6605,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,Capital Deployment,,,,,,,,Quantitative,Capital Deployment,"Amount of capital expenditure, financing, or investment deployed toward climate-related risks and opportunities",,,,,,,,,,,,,,,,,,,
070e24dc-8b5d-4c3a-9f92-d96f1a3a4f25,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,Internal Carbon Prices,,,,,,,,Quantitative,Internal Carbon Prices,Price on each ton of GHG emissions used internally by an organization,,,,,,,,,,,,,,,,,,,
69678c1d-f8cf-4b1a-b6cd-740ccf113db2,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,Remuneration,,,,,,,,Quantitative,Remuneration,Proportion of executive management remuneration linked to climate considerations,,,,,,,,,,,,,,,,,,,
422b7c9b-40f9-4ece-ba15-6871f7dcb28d,Layer,,NFRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd3c5bfe-57e6-43b9-9b98-ae834ea6571c,Object,422b7c9b-40f9-4ece-ba15-6871f7dcb28d,3.1.   Business Model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37a9a2c1-6e70-4f17-9732-7627e496a3e7,Group,fd3c5bfe-57e6-43b9-9b98-ae834ea6571c,Disclosure on Business Model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98482713-1463-4a96-89f1-eae2e7249c33,Attribute,37a9a2c1-6e70-4f17-9732-7627e496a3e7,1,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,,,,,"Describe the impact of climate-related risks and opportunities on the company's business model, strategy and financial planning.",TCFD recommendation Strategy b,,,,,,,,,,,,,,,,,
18083dea-e3ba-4993-a373-f782db612704,Attribute,37a9a2c1-6e70-4f17-9732-7627e496a3e7,2,,,,,,,,,,,"Describe the ways in which the company’s business model can impact the climate, both positively and negatively.",,,,,,,,,,,,,,,,,,
d58afec3-de79-4878-969a-7a395c2c759d,Attribute,37a9a2c1-6e70-4f17-9732-7627e496a3e7,3,36058f69-8afa-4f8e-9e23-fc02cd6805e9,,,,,,,,,,"Describe the resilience of the company’s business model and strategy, taking into consideration different climate-related scenarios over different time horizons, including at least a 2 °C or lower scenario and a greater than 2 °C scenario (20).",TCFD recommendation Strategy c,"(20)  Companies are encouraged to consider a 1,5 °C scenario, in light of the conclusions of the IPCC 2018 Special Report. For further information on how to conduct a scenario analysis to assess the strategic resilience of a company, see TCFD’s Technical Supplement “The Use of Scenario Analysis in Disclosure of Climate-related Risks and Opportunities”",,,,,,,,,,,,,,,,
88c25cbc-3be9-4017-8f91-04da93b70cda,Group,fd3c5bfe-57e6-43b9-9b98-ae834ea6571c,Further Guidance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb914bfb-00e5-48c9-8408-28061eb19a0e,Attribute,88c25cbc-3be9-4017-8f91-04da93b70cda,1,,,,,,,,,,,Describe any changes in the company’s business model and strategy to address transition and physical risks and to take advantage of climate-related business opportunities.,,,,,,,,,,,,,,,,,,
2796fea7-801e-4225-bea5-3b8a0570e84c,Attribute,88c25cbc-3be9-4017-8f91-04da93b70cda,2,,,,,,,,,,,"Describe the company’s dependencies on natural capitals, such as water, land, ecosystems or biodiversity that are at risk because of climate change.",,,,,,,,,,,,,,,,,,
81165c6f-7d37-40e7-8b21-28289fee013a,Attribute,88c25cbc-3be9-4017-8f91-04da93b70cda,3,,,,,,,,,,,Describe how any changes in the company’s business model and strategy to address climate change mitigation and/or adaptation will change the company’s human capital needs.,,,,,,,,,,,,,,,,,,
df79d7c2-f1ee-4df2-834c-ba8e02d06fc4,Attribute,88c25cbc-3be9-4017-8f91-04da93b70cda,4,,,,,,,,,,,"Describe opportunities related to resource efficiency and cost savings, the adoption of low-emission energy sources, the development of new products and services, access to new markets, and building resilience along the value chain.",,,,,,,,,,,,,,,,,,
702f17cf-ea76-4af9-bed1-3f3cf4a939e8,Attribute,88c25cbc-3be9-4017-8f91-04da93b70cda,5,,,,,,,,,,,Disclose how the company has selected scenarios.,,,,,,,,,,,,,,,,,,
0c32c253-37c1-41c6-b826-3da45425f820,Attribute,88c25cbc-3be9-4017-8f91-04da93b70cda,6,,,,,,,,,,,"Describe how the company’s activities contribute to climate change via GHG emissions, including from deforestation, forest degradation or land-use change.",,,,,,,,,,,,,,,,,,
c45b85e8-b7e2-4090-b5b3-a427d1aaa89e,Object,422b7c9b-40f9-4ece-ba15-6871f7dcb28d,3.2.   Policies and Due Diligence Processes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06fb62d6-534b-4b74-a10e-ee93fcd40dc0,Group,c45b85e8-b7e2-4090-b5b3-a427d1aaa89e,Disclosure on Policies and Due Diligence Processes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd96ed4d-f400-47e7-a487-d64c277f2b89,Attribute,06fb62d6-534b-4b74-a10e-ee93fcd40dc0,1,,,,,,,,,,,"Describe any company policies related to climate, including any climate change mitigation or adaptation policy.",,,,,,,,,,,,,,,,,,
422eeb0e-afaa-487b-bdab-19bfed54533d,Attribute,06fb62d6-534b-4b74-a10e-ee93fcd40dc0,2,,,,,,,,,,,"Describe any climate-related targets the company has set as part of its policies, especially any GHG emissions targets, and how company targets relate to national and international targets and to the Paris Agreement in particular.",,,,,,,,,,,,,,,,,,
821bf35e-b904-4e5f-96cd-0318ffb7c55c,Attribute,06fb62d6-534b-4b74-a10e-ee93fcd40dc0,3,1e85d99c-26d9-464f-9fba-058d5681fd4b,,,,,,,,,,Describe the board’s oversight of climate-related risks and opportunities.,TCFD recommendation Governance a,,,,,,,,,,,,,,,,,
05e6ad50-6d11-408c-8000-ec11edfd1a87,Attribute,06fb62d6-534b-4b74-a10e-ee93fcd40dc0,4,5af49c2c-3ff5-4628-be10-4360013c40b7,,,,,,,,,,Describe management’s role in assessing and managing climate-related risks and opportunities and explain the rationale for the approach.,TCFD recommendation Governance b,,,,,,,,,,,,,,,,,
66618d3a-fd04-4022-9f66-d3db8e6f66df,Group,c45b85e8-b7e2-4090-b5b3-a427d1aaa89e,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e7891eb-a0cc-45a4-b6b0-1e64790dfbe5,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,1,,,,,,,,,,,"Describe the company’s engagement with its value chain on climate-related issues, explaining how it engages with upstream and downstream partners to promote climate mitigation and/or adaptation.",,,,,,,,,,,,,,,,,,
e6dccfb5-c334-43a9-95ae-0dabc7b9036e,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,2,,,,,,,,,,,Explain how climate-related issues are integrated into the company’s operational decision-making processes.,,,,,,,,,,,,,,,,,,
ad4b2db1-fba1-4e4a-9cd9-68c9e9cc19ac,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,3,,,,,,,,,,,"Describe any public policy engagement on climate-related issues undertaken by the company, including membership of any relevant organisations or interest groups.",,,,,,,,,,,,,,,,,,
6f255466-ac54-4534-a993-6ad193ecd562,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,4,,,,,,,,,,,"Describe whether, how and at what levels (in particular board and management) the company has access to expertise on climate-related issues, either from its own internal capacity and/or from external sources.",,,,,,,,,,,,,,,,,,
53940382-4618-4ce2-9407-ac3d0dd7962c,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,5,,,,,,,,,,,"Describe any employee policies that are related to the climate, for example investments in skills necessary for the transition to low-carbon technologies, or measures to ensure employees can perform theirs tasks safely in a changing climate.",,,,,,,,,,,,,,,,,,
4c98c71f-7c2b-4f80-9bff-42ec43cdbc46,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,6,,,,,,,,,,,"Describe whether and how the company’s remuneration policy takes account of climate-related performance, including performance against targets set.",,,,,,,,,,,,,,,,,,
8c563983-934c-446a-a189-6d45b3d48cec,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,7,,,,,,,,,,,Disclose any energy-related targets the company has set as part of its policies (see Section 3.5),,,,,,,,,,,,,,,,,,
339b83ee-e23a-4151-b5d2-4f9ddb6f51d2,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,8,,,,,,,,,,,Explain the reasoning behind the selection of any climate-related targets used by the company.,,,,,,,,,,,,,,,,,,
4da776a2-08ff-4b6e-8fe0-aadd7218ca3a,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,9,,,,,,,,,,,"In the case of land sector companies, describe any targets related to GHG “sinks” (GHG absorption).",,,,,,,,,,,,,,,,,,
382ccc84-4492-45ac-8136-5c26a4da5f62,Object,422b7c9b-40f9-4ece-ba15-6871f7dcb28d,3.3.   Outcomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd6e453e-0cb7-4ac1-8efe-e61afd80d684,Group,382ccc84-4492-45ac-8136-5c26a4da5f62,Disclosure on Outcomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46c8e5c-90d0-4cf5-bc38-0d1efc9ed81c,Attribute,fd6e453e-0cb7-4ac1-8efe-e61afd80d684,1,3efba958-3338-40e3-9b82-0abc27ae9258,,,,,,,,,,"Describe the outcomes of the company's policy on climate change, including the performance of the company against the indicators used and targets set to manage climate-related risks and opportunities.",TCFD Metrics and targets c,,,,,,,,,,,,,,,,,
5176535c-ec20-4be0-beda-de0dccea3b39,Attribute,fd6e453e-0cb7-4ac1-8efe-e61afd80d684,2,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,,,,,,,,,,Describe the development of GHG emissions against the targets set and the related risks over time.,TCFD Metrics and targets b,,,,,,,,,,,,,,,,,
d247cc8d-e2cc-4fbd-a3e1-ffeea85bb8f5,Group,382ccc84-4492-45ac-8136-5c26a4da5f62,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f807c3ce-1ad4-4390-a948-67ec6005e5ba,Attribute,d247cc8d-e2cc-4fbd-a3e1-ffeea85bb8f5,1,,,,,,,,,,,"Describe how the performance of the company with regard to climate influences its financial performance, where possible with reference to financial KPIs.",,,,,,,,,,,,,,,,,,
d798637d-069a-4b28-81eb-2f6336daae71,Object,422b7c9b-40f9-4ece-ba15-6871f7dcb28d,3.4.   Principal Risks and their Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8e7ff0a-05b8-45c9-a679-dbadd22d8ebd,Group,d798637d-069a-4b28-81eb-2f6336daae71,Disclosure on Principal Risks and Their Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07604717-8142-42b6-92ae-e1bc08740220,Attribute,d8e7ff0a-05b8-45c9-a679-dbadd22d8ebd,1,13b6f3bf-579e-458d-89ee-dd3af6133e2c,,,,,,,,,,"Describe the company’s processes for identifying and assessing climate-related risks over the short, medium, and long term and disclose how the company defines short, medium, and long term (21).",TCFD recommendation Risk management a,"(21)  The definition of short, medium and long term is likely to depend on the company’s business model and the life cycle of its assets and liabilities.",,,,,,,,,,,,,,,,
0a083eba-c0b2-4625-b9cf-b4f145b91161,Attribute,d8e7ff0a-05b8-45c9-a679-dbadd22d8ebd,2,13b6f3bf-579e-458d-89ee-dd3af6133e2c,,,,,,,,,,"Describe the principal climate-related risks the company has identified over the short, medium, and long term throughout the value chain, and any assumptions that have been made when identifying these risks. This description should include the principal risks resulting from any dependencies on natural capitals threatened by climate change, such as water, land, ecosystems or biodiversity.",TCFD recommendation Strategy a,,,,,,,,,,,,,,,,,
f8624d46-157e-47ed-a2f1-54a29ab53cbf,Attribute,d8e7ff0a-05b8-45c9-a679-dbadd22d8ebd,3,f44d4ab3-359c-44ed-adae-8449c3d80295,,,,,,,,,,"Describe processes for managing climate-related risks (if applicable how they make decisions to mitigate, transfer, accept, or control those risks), and how the company is managing the particular climate-related risks that it has identified.",TCFD recommendation Risk management b,,,,,,,,,,,,,,,,,
bccdc9c6-7643-47eb-ba12-1e9c0ccdeab4,Attribute,d8e7ff0a-05b8-45c9-a679-dbadd22d8ebd,4,d9ddea06-96b2-4efb-b2d5-899230c5ee10,,,,,,,,,,"Describe how processes for identifying, assessing, and managing climate-related risks are integrated into the company’s overall risk management. An important aspect of this description is how the company determines the relative significance of climate-related risks in relation to other risks.",TCFD recommendation Risk management c,,,,,,,,,,,,,,,,,
5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,Group,d798637d-069a-4b28-81eb-2f6336daae71,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f37a9ea-92c6-42eb-8589-bd62f182bdcb,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,1,,,,,,,,,,,Describe any climate adaptation measures undertaken by the company as part of its risk management process.,,,,,,,,,,,,,,,,,,
4b3ac592-d2ad-4a2e-a2fc-6317d698d1f0,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,2,,,,,,,,,,,Give a detailed breakdown of principal climate-related risks by business activity.,,,,,,,,,,,,,,,,,,
101dbac9-f725-4f60-bf69-dc27a878cb11,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,3,,,,,,,,,,,Give a detailed breakdown of principal climate-related risks by geographical location.,,,,,,,,,,,,,,,,,,
38185d98-4786-4c08-8ac5-ad81f88d8a9d,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,4,,,,,,,,,,,"Identify the locations that are critical to value chains, including operations, suppliers and markets.",,,,,,,,,,,,,,,,,,
f6933752-53cf-4a23-aa85-bb91ae6579a6,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,5,,,,,,,,,,,"Describe how the company sets and applies limits to climate-related risks, including any triggers used to escalate issues to management attention.",,,,,,,,,,,,,,,,,,
10d195ae-c5da-4dfa-8aa7-06c08f195f21,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,6,,,,,,,,,,,"Describe the processes for prioritising climate-related risks, including any thresholds applied and indicate which risks across the value chain are considered most significant.",,,,,,,,,,,,,,,,,,
4e3b0403-1df5-4d3a-887d-fd19c983a03d,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,7,,,,,,,,,,,"Categorise the principal risks of climate change on the financial performance of the company according to whether they are transition risks (policy, legal, technological, market and reputational risks) or physical risks (acute and chronic risks).",,,,,,,,,,,,,,,,,,
907b01cd-16b6-4adc-8c88-ffadd99409a7,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,8,,,,,,,,,,,Disclose any risk mapping that includes climate-related issues.,,,,,,,,,,,,,,,,,,
51ed77dd-3c5b-4116-ac63-504ff16c4df8,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,9,,,,,,,,,,,Provide definitions of risk terminology used or references to existing risk classification frameworks used.,,,,,,,,,,,,,,,,,,
643e844f-c4df-4f6f-94e5-9dfdf2f75dd8,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,10,,,,,,,,,,,Describe the frequency of reviews and analyses with regard to risk identification and assessment.,,,,,,,,,,,,,,,,,,
87802abc-5621-4191-b90e-95ac29a5befe,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,11,,,,,,,,,,,Describe the linkages between principal climate-related risks and financial KPIs.,,,,,,,,,,,,,,,,,,
1823fd70-3e4c-4b90-9d7a-26ad8243bf94,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,12,,,,,,,,,,,"Disclose how scenarios and/or internal carbon pricing are used for risk management actions such as mitigation, transfer or adaptation.",,,,,,,,,,,,,,,,,,
82509243-fd22-4d84-b23b-3a26d5b6fa7f,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,13,,,,,,,,,,,"Disclose the financial impacts of extreme weather events, including possible indicators on days of business interruptions and associated costs, cost of repairs, fixed-asset impairment, value chain disruptions and lost revenues.",,,,,,,,,,,,,,,,,,
a3530bbd-4a2c-47a8-b545-10a7cc7920ac,Attribute,5c02a4c2-dc25-42a6-a60e-6e4b34ecc9f9,14,,,,,,,,,,,"Describe how the company’s performance is affected by weather variability, in particular for companies sensitive to variability in temperature and precipitation.",,,,,,,,,,,,,,,,,,
f1ca8fe9-bb63-413b-b874-8f9d357ce1d7,Object,422b7c9b-40f9-4ece-ba15-6871f7dcb28d,3.5.   Key Performance Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9216deab-da63-4905-aece-dd894e207454,Group,f1ca8fe9-bb63-413b-b874-8f9d357ce1d7,GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fcba5da-938d-447d-bf42-5afa721c43b2,Group,9216deab-da63-4905-aece-dd894e207454,Direct GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6f4da31-13dc-4496-b34c-dfea8cd9080f,Attribute,6fcba5da-938d-447d-bf42-5afa721c43b2,KPI,,,,,,,,,,,"calculate their GHG emissions in line with the GHG Protocol methodology or the ISO 14064-1:2018 standard and, where appropriate, with the Commission Recommendation 179/2013 for common methods on measuring GHG performance following a lifecycle approach (Organisation Environmental Footprint and Product Environmental Footprint). This will allow for aggregation and comparability across companies and jurisdictions;
indicate the third-party verification/assurance status that applies to their reported scope 1, scope 2 and scope 3 GHG emissions",,(23)  A carbon dioxide equivalent or CO2 equivalent (CO2e) is a metric measure used to compare the emissions from various greenhouse gases on the basis,Direct GHG emissions from sources owned or controlled by the company (Scope 1),Metric tons CO2e (23),270 900 tCO2e,This KPI ensures companies are accurately measuring their carbon footprints from direct emissions.,"TCFD Metrics and Targets, CDP Climate Change Questionnaire, GRI 305, CDSB Framework, SASB, EMAS","EU emissions trading system (ETS)
2030 climate & energy framework",,,,,,,,,,
05436618-0178-4b37-889d-f13b4f4d491d,Group,6fcba5da-938d-447d-bf42-5afa721c43b2,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2c9bfd2-f1bc-4abf-8282-e0eeaabfaf26,Attribute,05436618-0178-4b37-889d-f13b4f4d491d,1,,,,,,,,,,,"Companies should disclose 100 % of their Scope 1 GHG emissions. This will help to improve the quality of other companies’ GHG emissions reporting. If a company cannot collect reliable data for a proportion of its Scope 1 GHG emissions, it should make a reasonable estimate for that proportion in order to arrive at a figure for 100 %. In that case, the company should also disclose (1) the % of emissions for which reliable data have been collected and the % of emissions that have been estimated, (2) the reasons why reliable data could not be collected for a proportion of the emissions and (3) the methodology used to estimate the proportion of emissions for which reliable data could not be collected.",,,,,,,,,,,,,,,,,,
b2753be8-069f-43d6-9cb2-304ca9269c71,Attribute,05436618-0178-4b37-889d-f13b4f4d491d,2,,,,,,,,,,,"Companies should, where appropriate, consider disclosing a breakdown of Scope 1 GHG emissions by country or region (including the EU), by business activity, and by subsidiary. E.g.: Scope 1 GHG emissions in country/region X 42 260 tCO2e, in country/region Y 54 180 tCO2e.",,,,,,,,,,,,,,,,,,
889f727d-69e9-4390-9390-5dea60c73755,Group,9216deab-da63-4905-aece-dd894e207454,Indirect GHG emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf97b483-854e-4679-b4ef-9f5417e25361,Attribute,889f727d-69e9-4390-9390-5dea60c73755,KPI,,,,,,,,,,,"calculate their GHG emissions in line with the GHG Protocol methodology or the ISO 14064-1:2018 standard and, where appropriate, with the Commission Recommendation 179/2013 for common methods on measuring GHG performance following a lifecycle approach (Organisation Environmental Footprint and Product Environmental Footprint). This will allow for aggregation and comparability across companies and jurisdictions;
indicate the third-party verification/assurance status that applies to their reported scope 1, scope 2 and scope 3 GHG emissions",,,"Indirect GHG emissions from the generation of acquired and consumed electricity, steam, heat, or cooling (collectively referred to as “electricity”) (Scope 2)",Metric tons CO2e,632 400 tCO2e,"This KPI ensure companies are measuring emissions from purchased or acquired electricity, steam, heat, and cooling.","TCFD Metrics and Targets, CDP Climate Change Questionnaire, GRI 305, CDSB Framework, EMAS",2030 climate & energy framework,,,,,,,,,,
2e6857ee-42b1-4ab2-8f3c-821ea44838e2,Group,889f727d-69e9-4390-9390-5dea60c73755,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21c6a000-dbdf-4597-a93b-4c3f6e5b0a4f,Attribute,2e6857ee-42b1-4ab2-8f3c-821ea44838e2,1,,,,,,,,,,,"If necessary, companies should state whether there are any sources (e.g. facilities, specific GHGs, activities, geographies, etc.) of Scope 2 GHG emissions within their selected reporting boundary for which GHG emissions could not be collected or estimated, and the reasons for this.",,,,,,,,,,,,,,,,,,
48fc3e9c-0bdf-4700-baaf-6a7db985ce7a,Attribute,2e6857ee-42b1-4ab2-8f3c-821ea44838e2,2,,,,,,,,,,,"Companies should, where appropriate, consider disclosing a breakdown of Scope 2 GHG emissions by country or region (including the EU), by business activity, and by subsidiary. E.g.: Scope 2 GHG emissions in country/region X 98 654 tCO2e, in country/region Y EU: 126 480 tCO2e.",,,,,,,,,,,,,,,,,,
