ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Industry Code
e56f284d-860a-450f-814c-ea9e65e4e083,Attribute,124906c5-d34d-4076-b2fa-c18a39147188,Other Mutual Funds,,,,,,,,5550102010
0441c619-c326-4abd-9966-ba48fd04f3d6,Attribute,124906c5-d34d-4076-b2fa-c18a39147188,Islamic Mutual Funds,,,,,,,,5550102011
adea44b7-1d6b-4552-b022-2b9bd8ecb6ed,Group,8414bb29-e502-44ec-99ca-e33a73060fa6,Closed End Funds,,,,,,,,
4b76507b-afd9-448f-bddd-33a1e9aa2a1b,Attribute,adea44b7-1d6b-4552-b022-2b9bd8ecb6ed,Closed End Funds,,,,,,,,5550103010
dc13848d-e902-4536-99e8-e9bdd759fdeb,Group,8414bb29-e502-44ec-99ca-e33a73060fa6,Exchange Traded Funds,,,,,,,,
7555d5b5-88a5-4494-b888-3ae02cbc2032,Attribute,dc13848d-e902-4536-99e8-e9bdd759fdeb,Other Exchange Traded Funds,,,,,,,,5550104010
61aa1bba-0f48-408a-95b8-b69fdd5e655f,Attribute,dc13848d-e902-4536-99e8-e9bdd759fdeb,Islamic ETFs,,,,,,,,5550104011
e390c69f-4e0e-491f-bca7-262d392aea6c,Attribute,dc13848d-e902-4536-99e8-e9bdd759fdeb,Islamic Commodity ETFs,,,,,,,,5550104012
5bcc879d-6afe-4ad0-8c29-a9e48131edfe,Group,8414bb29-e502-44ec-99ca-e33a73060fa6,Pension Funds,,,,,,,,
98b033ad-02b0-4f62-af9b-61b38218e83f,Attribute,5bcc879d-6afe-4ad0-8c29-a9e48131edfe,Pension Funds,,,,,,,,5550105010
8f81a51d-ef09-4041-ac50-d0b6ab0a9c65,Group,8414bb29-e502-44ec-99ca-e33a73060fa6,Insurance Funds,,,,,,,,
f969eac2-a0e6-459c-8e03-6f961034e686,Attribute,8f81a51d-ef09-4041-ac50-d0b6ab0a9c65,Insurance Funds,,,,,,,,5550106010
38bbd9f3-afba-4879-b1fa-4b7db65ae7e5,Object,5cead05d-6d18-440c-b034-aa124a5ea69a,Financial,,,,,,,,
2e8b4f2f-d1ce-4591-a7c4-9de6bdfb9609,Group,38bbd9f3-afba-4879-b1fa-4b7db65ae7e5,Holding Company,,,,,,,,
0076e259-a865-4ec1-a50a-dc7c3491c87e,Group,2e8b4f2f-d1ce-4591-a7c4-9de6bdfb9609,Holding Company,,,,,,,,
498f1eef-773b-4a32-8929-8c84fd1ce2fd,Group,0076e259-a865-4ec1-a50a-dc7c3491c87e,Holding Company,,,,,,,,
8bd8ac77-be3e-4acf-8c92-4cb994df9726,Attribute,498f1eef-773b-4a32-8929-8c84fd1ce2fd,Other Holding Companies,,,,,,,,5560101010
ed107aa5-ff1b-4295-9c52-9592cb874c3d,Attribute,498f1eef-773b-4a32-8929-8c84fd1ce2fd,Shell Companies,,,,,,,,5560101011
e32df142-7cf6-4148-bcb1-8df6a955e369,Object,5cead05d-6d18-440c-b034-aa124a5ea69a,Healthcare,,,,,,,,
64348202-2c07-435b-8ba9-6c2fdd041d66,Group,e32df142-7cf6-4148-bcb1-8df6a955e369,Healthcare Services,,,,,,,,
0c6a4e71-a969-4da6-8ea3-c5d281e30cfc,Group,64348202-2c07-435b-8ba9-6c2fdd041d66,Healthcare Equipment & Supplies,,,,,,,,
17f85445-ebf3-4fbc-9de8-e91ceb6bbbac,Group,0c6a4e71-a969-4da6-8ea3-c5d281e30cfc,Advanced Medical Equipment & Technology,,,,,,,,
935421cb-ecd8-49a6-b526-7fe90957c5c6,Attribute,17f85445-ebf3-4fbc-9de8-e91ceb6bbbac,Other Advanced Medical Equipment & Technology,,,,,,,,5610101010
447732d3-2be2-419b-be2a-97bf48690646,Attribute,17f85445-ebf3-4fbc-9de8-e91ceb6bbbac,Medical Diagnostic & Testing Equipment,,,,,,,,5610101011
0561b6cf-918d-4ed0-bf4c-a81ecf870a33,Attribute,17f85445-ebf3-4fbc-9de8-e91ceb6bbbac,Medical Monitoring Systems,,,,,,,,5610101012
ccec9f9d-04cd-4d2d-b6f4-aff60bad56fc,Attribute,17f85445-ebf3-4fbc-9de8-e91ceb6bbbac,Laser Equipment,,,,,,,,5610101013
35b1ff09-d497-4b65-a86b-da5c5be776d4,Attribute,17f85445-ebf3-4fbc-9de8-e91ceb6bbbac,Medical Imaging Systems,,,,,,,,5610101014
884de17b-0e76-47e6-8992-5b07960743cf,Attribute,17f85445-ebf3-4fbc-9de8-e91ceb6bbbac,Medical Software & Technology Services,,,,,,,,5610101015
287ad1ca-9b7d-4e45-8cef-ce0a85d8850c,Attribute,17f85445-ebf3-4fbc-9de8-e91ceb6bbbac,Advanced Medical Equipment Wholesale,,,,,,,,5610101016
b7a7d2df-ec1f-425d-a6db-3d0e516317c4,Group,0c6a4e71-a969-4da6-8ea3-c5d281e30cfc,"Medical Equipment, Supplies & Distribution",,,,,,,,
609ee456-7e83-45b7-8df2-16646d3b199e,Attribute,b7a7d2df-ec1f-425d-a6db-3d0e516317c4,"Other Medical Equipment, Supplies & Distribution",,,,,,,,5610102010
25021efe-ae4b-459d-bf59-d290c2da5772,Attribute,b7a7d2df-ec1f-425d-a6db-3d0e516317c4,Medical Supplies,,,,,,,,5610102011
3b7ebc8a-1a22-44d7-8e48-adab4fd06d02,Attribute,b7a7d2df-ec1f-425d-a6db-3d0e516317c4,Medical Prosthetics,,,,,,,,5610102012
36f0c3e6-9102-440d-826e-1b2273fa003f,Attribute,b7a7d2df-ec1f-425d-a6db-3d0e516317c4,Medical Equipment,,,,,,,,5610102013
a1e77e42-0c0a-46ac-8303-241d734ec152,Attribute,b7a7d2df-ec1f-425d-a6db-3d0e516317c4,Medical Devices & Implants,,,,,,,,5610102014
559b9202-7836-4a0e-99c4-f482a66a5120,Attribute,b7a7d2df-ec1f-425d-a6db-3d0e516317c4,Medical Equipment Wholesale,,,,,,,,5610102015
fa9bd01d-767d-4f27-9cdc-4b45beb0024b,Attribute,b7a7d2df-ec1f-425d-a6db-3d0e516317c4,"Glasses, Spectacles & Contact Lenses",,,,,,,,5610102016
6cd6bd29-a81d-4e13-8669-ab6b97d355a5,Attribute,b7a7d2df-ec1f-425d-a6db-3d0e516317c4,Diagnostic & Testing Substances,,,,,,,,5610102017
07f33340-c099-4b16-bf98-18d0a82c0534,Attribute,b7a7d2df-ec1f-425d-a6db-3d0e516317c4,Veterinary Medical Equipment & Supplies,,,,,,,,5610102018
dce91688-d641-4226-9264-98739242334d,Attribute,b7a7d2df-ec1f-425d-a6db-3d0e516317c4,Drug Delivery Systems,,,,,,,,5610102019
63432c5e-ee18-43a0-896f-238686e6ae40,Group,64348202-2c07-435b-8ba9-6c2fdd041d66,Healthcare Providers & Services,,,,,,,,
27773a38-1d87-43ab-a66c-19d502bc8ac8,Group,63432c5e-ee18-43a0-896f-238686e6ae40,Healthcare Providers & Services,,,,,,,,
a36159f4-45c0-4e7b-a3e2-5e359f0cfef5,Attribute,27773a38-1d87-43ab-a66c-19d502bc8ac8,Other Healthcare Facilities & Services,,,,,,,,5610201010
c85c1c32-eda5-4475-9635-1528af34a849,Attribute,27773a38-1d87-43ab-a66c-19d502bc8ac8,"Hospitals, Clinics & Primary Care Services",,,,,,,,5610201011
ac0a98b8-1a6e-4375-ba89-5115d8fec231,Attribute,27773a38-1d87-43ab-a66c-19d502bc8ac8,Residential & Long Term Care,,,,,,,,5610201012
dbab9641-499b-4889-b2e4-2028483e1158,Attribute,27773a38-1d87-43ab-a66c-19d502bc8ac8,Ambulance & Emergency Services,,,,,,,,5610201013
da1462d6-85bb-4276-8b86-7c6dc2a8a287,Attribute,27773a38-1d87-43ab-a66c-19d502bc8ac8,Doctor's Office,,,,,,,,5610201014
04c8eaa8-55bf-470a-899e-2a50c1c04d48,Attribute,27773a38-1d87-43ab-a66c-19d502bc8ac8,Medical & Diagnostic Laboratories,,,,,,,,5610201015
2be3db75-50f2-494a-9ea6-f0a3076d078e,Attribute,27773a38-1d87-43ab-a66c-19d502bc8ac8,Veterinary Services,,,,,,,,5610201016
da11bded-32b8-4381-97c1-fb9bec75d2f2,Attribute,27773a38-1d87-43ab-a66c-19d502bc8ac8,Telemedicine Services,,,,,,,,5610201017
98efe5e5-4f83-46e6-99b9-f9320cda4023,Attribute,27773a38-1d87-43ab-a66c-19d502bc8ac8,Home Healthcare Services,,,,,,,,5610201018
fd06bc29-297a-40cb-8e86-72f2cc924651,Attribute,27773a38-1d87-43ab-a66c-19d502bc8ac8,Alternative Medicine Facilities,,,,,,,,5610201019
ccdcb6ef-b25c-44ad-8cb6-f4b97a71b832,Group,63432c5e-ee18-43a0-896f-238686e6ae40,Managed Health Care,,,,,,,,
ebd2f866-b1f1-43e8-891a-43c018c40a3c,Attribute,ccdcb6ef-b25c-44ad-8cb6-f4b97a71b832,Other Managed Healthcare,,,,,,,,5610202010
2345a41d-9757-4fa7-bec2-a9fab72a921a,Attribute,ccdcb6ef-b25c-44ad-8cb6-f4b97a71b832,HMO Medical Centers,,,,,,,,5610202011
c2a703ee-c601-4d4c-a5e8-3ce12a0d38c3,Group,e32df142-7cf6-4148-bcb1-8df6a955e369,Pharmaceuticals & Medical Research,,,,,,,,
01d9d750-c9f4-417c-b043-bec0985ac781,Group,c2a703ee-c601-4d4c-a5e8-3ce12a0d38c3,Pharmaceuticals,,,,,,,,
bc7f05ee-1df8-4798-8703-8c8da27fcf54,Group,01d9d750-c9f4-417c-b043-bec0985ac781,Pharmaceuticals,,,,,,,,
d5409fa1-fd93-4e81-a994-0d4fabda0513,Attribute,bc7f05ee-1df8-4798-8703-8c8da27fcf54,Other Pharmaceuticals,,,,,,,,5620104010
b2c898c2-0a78-41d6-8d8b-09e67283c8cf,Attribute,bc7f05ee-1df8-4798-8703-8c8da27fcf54,Specialty & Advanced Pharmaceuticals,,,,,,,,5620104011
ef5bad05-f3d4-42c4-b989-f33935ec6be0,Attribute,bc7f05ee-1df8-4798-8703-8c8da27fcf54,Biopharmaceuticals,,,,,,,,5620104012
fd118035-9b13-4d78-aa6b-b89f9cda0b30,Attribute,bc7f05ee-1df8-4798-8703-8c8da27fcf54,Diagnostic & Testing Substances Manufacturers,,,,,,,,5620104013
3d711429-cc28-454a-869d-d9dd283b3576,Attribute,bc7f05ee-1df8-4798-8703-8c8da27fcf54,Veterinary Drugs,,,,,,,,5620104014
11695e39-ea9a-4d13-9dfd-32d468434b1c,Attribute,bc7f05ee-1df8-4798-8703-8c8da27fcf54,Generic Pharmaceuticals,,,,,,,,5620104015
29f75be9-f353-4a6a-a12a-38b5f0b10047,Attribute,bc7f05ee-1df8-4798-8703-8c8da27fcf54,Alternative Medicine,,,,,,,,5620104016
873c5bfd-08b1-4479-8b2c-2e381b04e2d5,Group,01d9d750-c9f4-417c-b043-bec0985ac781,Biotechnology,,,,,,,,
8bdb4347-83a4-4aaf-8ee2-57773b224e8e,Attribute,873c5bfd-08b1-4479-8b2c-2e381b04e2d5,Other Biotechnology & Medical Research,,,,,,,,5620201010
10d3f8db-939b-48f2-9d7f-e09e56d2caae,Attribute,873c5bfd-08b1-4479-8b2c-2e381b04e2d5,Bio Therapeutic Drugs,,,,,,,,5620201011
92833a53-bfc1-4efa-b6bc-51c2bae6b7b8,Attribute,873c5bfd-08b1-4479-8b2c-2e381b04e2d5,Bio Diagnostics & Testing,,,,,,,,5620201012
d205f654-69a6-4ca7-983c-7db09ed545c3,Attribute,873c5bfd-08b1-4479-8b2c-2e381b04e2d5,Bio Medical Devices,,,,,,,,5620201013
f07464dd-4b65-4494-84f4-d9345874d592,Object,5cead05d-6d18-440c-b034-aa124a5ea69a,Technology,,,,,,,,
637fb5f7-f47f-46f5-bcf6-dbe64efb3eb9,Group,f07464dd-4b65-4494-84f4-d9345874d592,Technology Equipment,,,,,,,,
a7169a24-56a0-4968-84cc-d43dabb7b237,Group,637fb5f7-f47f-46f5-bcf6-dbe64efb3eb9,Semicondutors & Semiconductor Equipment,,,,,,,,
562fd891-d3d1-4d7b-81a9-18feaec1940c,Group,a7169a24-56a0-4968-84cc-d43dabb7b237,Semiconductors,,,,,,,,
f4053425-e24d-4d93-a07f-f49e36ed5374,Attribute,562fd891-d3d1-4d7b-81a9-18feaec1940c,Other Semiconductors,,,,,,,,5710101010
57a325f3-c28f-415f-8c7c-153dc71804e1,Attribute,562fd891-d3d1-4d7b-81a9-18feaec1940c,Integrated Circuits,,,,,,,,5710101011
88121397-16f7-415d-bd9a-d3d8327e6868,Attribute,562fd891-d3d1-4d7b-81a9-18feaec1940c,Memory Chips (RAM),,,,,,,,5710101012
37c50534-fd62-4f03-b799-fe3b5895b085,Attribute,562fd891-d3d1-4d7b-81a9-18feaec1940c,Processors,,,,,,,,5710101013
91c4dc3e-0295-4bdc-a564-a9c01c2e8f33,Attribute,562fd891-d3d1-4d7b-81a9-18feaec1940c,Semiconductor Wholesale,,,,,,,,5710101014
c1bd60f1-2c0d-4609-bf0d-ea124e3e0b45,Attribute,562fd891-d3d1-4d7b-81a9-18feaec1940c,RFID Systems,,,,,,,,5710101015
53c5487d-52fa-4146-b574-114f3c158c45,Group,a7169a24-56a0-4968-84cc-d43dabb7b237,Semiconductor Equipment & Testing,,,,,,,,
5116cb3f-1f38-4ab9-9842-611c757dde80,Attribute,53c5487d-52fa-4146-b574-114f3c158c45,Other Semiconductor Equipment & Testing,,,,,,,,5710102010
b22b52d7-ee40-4483-aeda-41637a43b749,Attribute,53c5487d-52fa-4146-b574-114f3c158c45,Semiconductor Machinery Manufacturing,,,,,,,,5710102011
8948d716-ee66-41ba-b9c0-41e8154a7133,Attribute,53c5487d-52fa-4146-b574-114f3c158c45,Semiconductor Testing Equipment & Service,,,,,,,,5710102012
a1edd9b0-1f04-4e67-acbe-691ba072a1c9,Attribute,53c5487d-52fa-4146-b574-114f3c158c45,Semiconductor Equipment Wholesalers,,,,,,,,5710102013
b0df3ede-09f3-4c4c-bc71-c77ede8aa405,Group,637fb5f7-f47f-46f5-bcf6-dbe64efb3eb9,Commications & Networking,,,,,,,,
eeec8add-8fe4-4f3f-bf77-1682992897d5,Group,b0df3ede-09f3-4c4c-bc71-c77ede8aa405,Commications & Networking,,,,,,,,
83c463d7-d708-4322-a47b-ca6941ed33ce,Attribute,eeec8add-8fe4-4f3f-bf77-1682992897d5,Other Communications & Networking,,,,,,,,5710201010
94f8c86a-c58e-49c7-9898-b00d5d7ebdab,Attribute,eeec8add-8fe4-4f3f-bf77-1682992897d5,Network Equipment,,,,,,,,5710201011
7095bea7-30d5-4f1d-9ef4-16dbb395c9c8,Attribute,eeec8add-8fe4-4f3f-bf77-1682992897d5,Security & Surveillance,,,,,,,,5710201012
12d59727-d39a-4dd2-b90f-01ffe9a8ae7d,Attribute,eeec8add-8fe4-4f3f-bf77-1682992897d5,Conferencing Tools & Systems,,,,,,,,5710201013
0ba21d46-234d-410f-a17a-bd1e659ca9df,Attribute,eeec8add-8fe4-4f3f-bf77-1682992897d5,VOIP Equipment & Systems,,,,,,,,5710201014
40c26ee9-b36f-43ea-84ad-1c49a7fac6d0,Attribute,eeec8add-8fe4-4f3f-bf77-1682992897d5,Broadcasting Equipment,,,,,,,,5710201015
cae348f4-b317-4a73-925d-a4ca73836e36,Attribute,eeec8add-8fe4-4f3f-bf77-1682992897d5,Satellite Communications Network,,,,,,,,5710201016
40e270a2-59ff-4042-8a5e-5cf288606dab,Attribute,eeec8add-8fe4-4f3f-bf77-1682992897d5,Fiber Optic Cable Manufacturing,,,,,,,,5710201017
0a12c1b8-844a-4565-81a0-8c528704bc09,Group,637fb5f7-f47f-46f5-bcf6-dbe64efb3eb9,Office Equipment,,,,,,,,
456fc207-f0f1-4ba6-a200-b5e182886ad0,Group,0a12c1b8-844a-4565-81a0-8c528704bc09,Office Equipment,,,,,,,,
baf775df-2f73-4eb4-9202-dcecb859ea8c,Attribute,456fc207-f0f1-4ba6-a200-b5e182886ad0,Other Office Equipment,,,,,,,,5710501010
b61931b7-0a36-4ad1-8e8d-6558cf0df05f,Attribute,456fc207-f0f1-4ba6-a200-b5e182886ad0,Commercial Document Management,,,,,,,,5710501011
35d8ae13-e1d5-4cb9-858e-6fe0d81319e9,Attribute,456fc207-f0f1-4ba6-a200-b5e182886ad0,Office Technology Equipment,,,,,,,,5710501012
f2844418-1775-4128-b3f3-37618ce8d1dd,Attribute,456fc207-f0f1-4ba6-a200-b5e182886ad0,Point of Sale Systems,,,,,,,,5710501013
72bafc46-4205-4f18-90d7-9e96a0a80fbb,Attribute,456fc207-f0f1-4ba6-a200-b5e182886ad0,Scientific & Precision Equipment,,,,,,,,5710501014
db39c4e0-cb17-473f-a300-1fe3a652e7fc,Attribute,456fc207-f0f1-4ba6-a200-b5e182886ad0,Office Equipment Wholesale,,,,,,,,5710501015
c2471c31-5163-4d69-bfca-b59f8b5c4f5b,Group,637fb5f7-f47f-46f5-bcf6-dbe64efb3eb9,Electronic Equipment & Parts,,,,,,,,
1c0886dd-f975-4698-82b3-c00b15c147fe,Group,c2471c31-5163-4d69-bfca-b59f8b5c4f5b,Electronic Equipment & Parts,,,,,,,,
5ea8a50c-75b4-4db5-9246-24d51f34a6b8,Attribute,1c0886dd-f975-4698-82b3-c00b15c147fe,Other Electronic Equipment & Parts,,,,,,,,5710401010
88e4a43c-e331-4fdf-9472-5270ac90481a,Attribute,1c0886dd-f975-4698-82b3-c00b15c147fe,Biometric Products,,,,,,,,5710401011
2c1b83cd-7879-4aa2-ab93-480d32ba554e,Attribute,1c0886dd-f975-4698-82b3-c00b15c147fe,Advanced Electronic Equipment,,,,,,,,5710401012
fe5a3ecf-0b83-4898-96a2-929d78e68ae1,Attribute,1c0886dd-f975-4698-82b3-c00b15c147fe,Display Screens,,,,,,,,5710401013
3819ac97-21b2-4594-9747-258449bdd9fc,Attribute,1c0886dd-f975-4698-82b3-c00b15c147fe,Electronic Component,,,,,,,,5710401014
b97ac401-52f0-430f-b626-b7507b84ea28,Group,637fb5f7-f47f-46f5-bcf6-dbe64efb3eb9,"Computers, Phones & Household Electronics",,,,,,,,
990cd0d4-e6a0-4c03-85ba-d1b7eb6964f8,Group,b97ac401-52f0-430f-b626-b7507b84ea28,Computer Hardware,,,,,,,,
0ea15550-04a2-452f-8977-fdbf063fa47b,Attribute,990cd0d4-e6a0-4c03-85ba-d1b7eb6964f8,Other Computer Hardware,,,,,,,,5710601010
3b64cadb-e9b3-4ef2-b4d1-6aa1644a2d32,Attribute,990cd0d4-e6a0-4c03-85ba-d1b7eb6964f8,Scientific & Super Computers,,,,,,,,5710601011
650f3b4f-bdde-4db1-86ef-a581c14cfdc0,Attribute,990cd0d4-e6a0-4c03-85ba-d1b7eb6964f8,Laptop & Desktop Computers,,,,,,,,5710601012
8003e797-c1a0-4244-89e0-77eef185750c,Attribute,990cd0d4-e6a0-4c03-85ba-d1b7eb6964f8,Tablet & Netbook Computers,,,,,,,,5710601013
4b3a2dad-f654-4249-8fbb-25e9d096ed54,Attribute,990cd0d4-e6a0-4c03-85ba-d1b7eb6964f8,Input Devices,,,,,,,,5710601014
76b0b3f8-b7ab-4824-8bc1-61a8d16762fa,Attribute,990cd0d4-e6a0-4c03-85ba-d1b7eb6964f8,Computer Peripherals,,,,,,,,5710601015
ccbd5781-bd12-4294-bfa5-99bfc91e04fc,Attribute,990cd0d4-e6a0-4c03-85ba-d1b7eb6964f8,Servers & Systems,,,,,,,,5710601016
7bf06135-2a70-4a52-8c71-b99210bd2343,Attribute,990cd0d4-e6a0-4c03-85ba-d1b7eb6964f8,Storage Devices,,,,,,,,5710601017
54f655fc-24d0-4d66-9835-5d8386ad2d9a,Attribute,990cd0d4-e6a0-4c03-85ba-d1b7eb6964f8,Computer Hardware Component Assembly,,,,,,,,5710601018
5a7dd8ad-f736-47c7-a291-300fd36b91fc,Attribute,990cd0d4-e6a0-4c03-85ba-d1b7eb6964f8,Consumer Document Management,,,,,,,,5710601019
39c4e32e-a402-41d0-8f71-9bf30f42a831,Group,b97ac401-52f0-430f-b626-b7507b84ea28,Phones & Handheld Devices,,,,,,,,
0d441e9a-15c9-4f47-9789-fb8b35a4e3a4,Attribute,39c4e32e-a402-41d0-8f71-9bf30f42a831,Other Phones & Handheld Devices,,,,,,,,5710602010
7455f26e-fb13-4cf2-b716-cd15770d21f5,Attribute,39c4e32e-a402-41d0-8f71-9bf30f42a831,Phones & Smart Phones,,,,,,,,5710602011
617f6877-a9e5-45db-983a-c83779815c0e,Attribute,39c4e32e-a402-41d0-8f71-9bf30f42a831,Portable Satellite Navigation,,,,,,,,5710602012
bd71daa6-b4e0-4647-8d14-507e3c9982c3,Attribute,39c4e32e-a402-41d0-8f71-9bf30f42a831,Personal Music Players,,,,,,,,5710602013
449a88d1-a5d5-4ed6-85f1-05c69b017cd4,Attribute,39c4e32e-a402-41d0-8f71-9bf30f42a831,Electronic Books,,,,,,,,5710602014
8f599fb3-4e42-4608-be71-f62cf4403308,Attribute,39c4e32e-a402-41d0-8f71-9bf30f42a831,Mobile Device Component Assembly,,,,,,,,5710602015
8162db21-6eeb-49d7-ba08-01de154fd6d7,Group,b97ac401-52f0-430f-b626-b7507b84ea28,Household Electronics,,,,,,,,
946ca4eb-16e2-454f-8155-35641708668f,Attribute,8162db21-6eeb-49d7-ba08-01de154fd6d7,Other Household Electronics,,,,,,,,5710603010
c5f0b7b5-a370-42a1-80df-c0119bfd611b,Attribute,8162db21-6eeb-49d7-ba08-01de154fd6d7,Photographic Equipment,,,,,,,,5710603011
555b50e3-33db-4a3a-b9ff-eb136f93cb26,Attribute,8162db21-6eeb-49d7-ba08-01de154fd6d7,TV & Video,,,,,,,,5710603012
687e3c32-6955-4fde-b8c0-230a8a377545,Attribute,8162db21-6eeb-49d7-ba08-01de154fd6d7,Home Audio,,,,,,,,5710603013
6dc8b9f8-af7b-4df3-8599-116240f94f85,Attribute,8162db21-6eeb-49d7-ba08-01de154fd6d7,Consumer Electronic Wholesale,,,,,,,,5710603014
771dc9c4-be54-4895-aca5-a3ce8ae0717d,Group,f07464dd-4b65-4494-84f4-d9345874d592,Software & IT Services,,,,,,,,
9af09dfd-89f0-477e-8042-55f5340b5bca,Group,771dc9c4-be54-4895-aca5-a3ce8ae0717d,Software & IT Services,,,,,,,,
f3efe31e-32df-4684-b70e-a8416c448671,Group,9af09dfd-89f0-477e-8042-55f5340b5bca,IT Services & Consulting,,,,,,,,
12c39b85-b5a0-46ca-9ad6-6d0bedda9d65,Attribute,f3efe31e-32df-4684-b70e-a8416c448671,Other IT Services & Consulting,,,,,,,,5720101010
53364cfb-a711-47a2-87ef-4e5fa4004e05,Attribute,f3efe31e-32df-4684-b70e-a8416c448671,Computer Programming,,,,,,,,5720101011
61285ce9-fa16-4c63-921e-daf3cb0b8aac,Attribute,f3efe31e-32df-4684-b70e-a8416c448671,Computer Training,,,,,,,,5720101012
adaa1a4f-35b4-495a-bf8c-0d1f2ec45b00,Attribute,f3efe31e-32df-4684-b70e-a8416c448671,Technology Consulting & Outsourcing Services,,,,,,,,5720101013
2fee1dc3-8e03-41c7-a949-ef051f5efa8c,Attribute,f3efe31e-32df-4684-b70e-a8416c448671,Testing Services,,,,,,,,5720101014
260092df-c62c-4a4c-ae10-66dc87a791f8,Attribute,f3efe31e-32df-4684-b70e-a8416c448671,Cloud Computing Services,,,,,,,,5720101015
cae0ed0e-e3d8-470f-a7af-a85c9b3563ab,Group,9af09dfd-89f0-477e-8042-55f5340b5bca,Software,,,,,,,,
bf0cd6b6-c6b3-4c9d-bb17-db270057fc41,Attribute,cae0ed0e-e3d8-470f-a7af-a85c9b3563ab,Other Software,,,,,,,,5720102010
875bab04-dd15-43b3-9bc4-2c3eac9df27f,Attribute,cae0ed0e-e3d8-470f-a7af-a85c9b3563ab,System Software,,,,,,,,5720102011
7abf4456-a2a8-4b0a-8c89-303e0a332d3a,Attribute,cae0ed0e-e3d8-470f-a7af-a85c9b3563ab,Application Software,,,,,,,,5720102012
f6331187-fde8-4d47-93ea-aa1aa85f458f,Attribute,cae0ed0e-e3d8-470f-a7af-a85c9b3563ab,Enterprise Software,,,,,,,,5720102013
570466a7-3ae9-4f42-a01e-3e6935264cfa,Attribute,cae0ed0e-e3d8-470f-a7af-a85c9b3563ab,Mobile Application Software,,,,,,,,5720102014
3548493c-5492-4971-861f-bf72abde0710,Attribute,cae0ed0e-e3d8-470f-a7af-a85c9b3563ab,Mobile System Software,,,,,,,,5720102015
4b9305b2-c4b7-46e0-932a-d6b74aa31f6f,Attribute,cae0ed0e-e3d8-470f-a7af-a85c9b3563ab,Programming Software & Testing Tools,,,,,,,,5720102016
e03ee757-4522-40e5-b4d9-81ab1f3f8715,Attribute,cae0ed0e-e3d8-470f-a7af-a85c9b3563ab,Server & Database Software,,,,,,,,5720102017
3aacc148-cf3b-4ca5-ac67-54a2b98f9e6b,Group,9af09dfd-89f0-477e-8042-55f5340b5bca,Internal Services,,,,,,,,
9f94d8f9-2cb0-43cd-af7c-752994ccd7c3,Attribute,3aacc148-cf3b-4ca5-ac67-54a2b98f9e6b,Other Internet Services,,,,,,,,5720103010
5bf36c86-8bb8-4565-82c5-0dc7dc3fe756,Attribute,3aacc148-cf3b-4ca5-ac67-54a2b98f9e6b,Search Engines,,,,,,,,5720103011
4f2a0a18-702b-4ed7-bf3b-61cb1df31797,Attribute,3aacc148-cf3b-4ca5-ac67-54a2b98f9e6b,Social Media & Networking,,,,,,,,5720103012
ab256e22-7499-414b-8243-522f3010367b,Attribute,3aacc148-cf3b-4ca5-ac67-54a2b98f9e6b,E-commerce & Auction Services,,,,,,,,5720103013
f6e95d87-2cd6-4693-bdd4-9cb30a4da45c,Attribute,3aacc148-cf3b-4ca5-ac67-54a2b98f9e6b,Content & Site Management Services,,,,,,,,5720103014
7029cb8b-098d-4a39-8a4b-3d3fb575b0e6,Attribute,3aacc148-cf3b-4ca5-ac67-54a2b98f9e6b,Internet Security & Transactions Services,,,,,,,,5720103015
67f7eb0b-4e15-4096-9b6c-858356641174,Attribute,3aacc148-cf3b-4ca5-ac67-54a2b98f9e6b,Internet Gaming,,,,,,,,5720103016
6bafae67-c6d6-418a-b63d-67c824756f03,Object,5cead05d-6d18-440c-b034-aa124a5ea69a,Telecommunications Services,,,,,,,,
8da2d00f-ee05-4235-a466-f17ff25f4a63,Group,6bafae67-c6d6-418a-b63d-67c824756f03,Telecommunications Services,,,,,,,,
341fe871-7992-4007-ba6c-153f643f6037,Group,8da2d00f-ee05-4235-a466-f17ff25f4a63,Telecommunications Services,,,,,,,,
e3845549-fc2b-45e9-b362-11c8fe0d2c22,Group,341fe871-7992-4007-ba6c-153f643f6037,Integrated Telecommications Services,,,,,,,,
361cfa28-e539-4eca-9acf-0f38adb5dd8c,Attribute,e3845549-fc2b-45e9-b362-11c8fe0d2c22,Other Integrated Telecommunications Services,,,,,,,,5810101010
b8a4ec40-f521-4761-bb57-fc60aa544de4,Attribute,e3845549-fc2b-45e9-b362-11c8fe0d2c22,Wired Telecommunications Carriers,,,,,,,,5810101011
63463232-446d-415f-9538-c1b6e9d96929,Attribute,e3845549-fc2b-45e9-b362-11c8fe0d2c22,Telecommunications Resellers,,,,,,,,5810101012
edd59aeb-88cb-4995-8c77-e84e11f1e6f8,Attribute,e3845549-fc2b-45e9-b362-11c8fe0d2c22,Internet Service Providers,,,,,,,,5810101013
51073a86-b252-442d-9c69-11fb79636e9e,Attribute,e3845549-fc2b-45e9-b362-11c8fe0d2c22,Telecommunications Network Infrastructure,,,,,,,,5810101014
a0b49bb5-3463-4850-a09e-4211f19bb757,Attribute,e3845549-fc2b-45e9-b362-11c8fe0d2c22,VOIP Services,,,,,,,,5810101015
